scope,condition_id,species,rows,nonzero_fraction,mean_T_white,mean_white_fraction_change
all,fixed_ev_p0_5,Anemonastrum canadense,100,0.79,0.3859692716942702,-0.006609595391320757
all,fixed_ev_p0_5,Anemone virginiana,100,0.47,0.4558132349332163,-0.0128325750175959
all,fixed_ev_p0_5,Anemonoides quinquefolia,100,0.5,0.491662016260447,0.00801972032671312
all,fixed_ev_p0_5,Anthriscus caucalis,100,0.54,0.5088605677405591,-0.05255681652572531
all,fixed_ev_p0_5,Aquilegia formosa,100,0.49,0.224617339317255,0.056265763844955824
all,fixed_ev_p0_5,Arabidopsis lyrata,100,0.77,0.28554461848822116,0.0013776555521596476
all,fixed_ev_p0_5,Arbutus unedo,100,0.26,0.16855891355181615,0.036339502905232184
all,fixed_ev_p0_5,Arctium minus,100,0.61,0.48843098062072837,0.05081663054173293
all,fixed_ev_p0_5,Arctostaphylos viscida,100,0.32,0.5579022407754328,0.05556399207386548
all,fixed_ev_p0_5,Argentina anserina,100,0.81,0.17814186358008197,0.013084096330594392
all,fixed_ev_p0_5,Arisaema dracontium,100,0.17,0.43235970079795066,0.03310468398053629
all,fixed_ev_p0_5,Artemisia californica,100,0.25,0.32424076484888104,0.035977455138677165
all,fixed_ev_p0_5,Artemisia vulgaris,100,0.32,0.41585193559481115,0.0310382319062517
all,fixed_ev_p0_5,Arum cylindraceum,100,0.22,0.4549066786147961,0.06613130462331704
all,fixed_ev_p0_5,Aruncus dioicus,100,0.19,0.4257471966191453,0.02116702045304343
all,fixed_ev_p0_5,Arundo donax,100,0.13,0.3627281948895473,0.01713774988241059
all,fixed_ev_p0_5,Asarum reflexum,100,0.23,0.42577574984194005,-0.0007094053985262436
all,fixed_ev_p0_5,Asclepias brachystephana,100,0.57,0.42815132041840037,-0.006435388641434527
all,fixed_ev_p0_5,Asclepias texana,100,0.6,0.4673018015587504,0.002891216264175041
all,fixed_ev_p0_5,Asclepias viridis,100,0.4,0.4172161282645158,0.019385215798150984
all,fixed_ev_p0_5,Bacopa monnieri,100,0.65,0.3354111367978311,0.0018340888503356853
all,fixed_ev_p0_5,Banksia spinulosa,100,0.2,0.1911960855427229,0.04650617878438507
all,fixed_ev_p0_5,Baptisia australis,100,0.78,0.47124768012539536,0.08025675587025327
all,fixed_ev_p0_5,Barbarea orthoceras,100,0.73,0.21435477235281813,0.014386713735757064
all,fixed_ev_p0_5,Bauhinia variegata,100,0.33,0.3082183421245601,0.027402558261888112
all,fixed_ev_p0_5,Berberis thunbergii,100,0.35,0.2160941461759329,0.029726733230882197
all,fixed_ev_p0_5,Bidens frondosa,100,0.57,0.11321311535890174,0.024540635215835983
all,fixed_ev_p0_5,Bidens pilosa,100,0.63,0.13147315713563215,0.019830769428013078
all,fixed_ev_p0_5,Bignonia capreolata,100,0.38,0.22305861170871175,0.05577548636829128
all,fixed_ev_p0_5,Biscutella laevigata,100,0.73,0.39155354717842433,0.02806449388258636
all,fixed_ev_p0_5,Blackstonia perfoliata,100,0.65,0.13972872265712402,0.01140808154001683
all,fixed_ev_p0_5,Borago officinalis,100,0.44,0.5339909499436076,0.10706747986835322
all,fixed_ev_p0_5,Briza media,100,0.72,0.27131822651515014,0.028215651047114137
all,fixed_ev_p0_5,Brodiaea coronaria,100,0.61,0.27434874882730587,0.061567493764369347
all,fixed_ev_p0_5,Bromus hordeaceus,100,0.23,0.3307794254936773,0.05742282749755978
all,fixed_ev_p0_5,Broussonetia papyrifera,100,0.28,0.3588863272680716,0.02503704964493869
all,fixed_ev_p0_5,Bryonia alba,100,0.39,0.522347679682135,-0.0048585082776279815
all,fixed_ev_p0_5,Buddleja davidii,100,0.57,0.44859376808194784,0.07605285388416523
all,fixed_ev_p0_5,Calochortus concolor,100,0.4,0.18185913395357065,0.014163502641193818
all,fixed_ev_p0_5,Calochortus macrocarpus,100,0.4,0.5214538958209001,0.11624199343454249
all,fixed_ev_p0_5,Calochortus plummerae,100,0.52,0.36411424462952563,0.08258782472609646
all,fixed_ev_p0_5,Calochortus subalpinus,100,0.54,0.1986877694829863,0.016734886794662902
all,fixed_ev_p0_5,Calochortus venustus,100,0.51,0.3416670355414387,0.04951332158338061
all,fixed_ev_p0_5,Calycadenia multiglandulosa,100,0.63,0.5101945312335063,0.0046431578643147476
all,fixed_ev_p0_5,Calycanthus occidentalis,100,0.45,0.36897101611310895,0.04338964985404898
all,fixed_ev_p0_5,Campanula cochleariifolia,100,0.82,0.5479809303810091,0.108189844581214
all,fixed_ev_p0_5,Campanula giesekiana,100,0.79,0.5521373231874627,0.14220799524945532
all,fixed_ev_p0_5,Campanula latifolia,100,0.55,0.3736939243622962,0.07473275415679673
all,fixed_ev_p0_5,Campanula rapunculoides,100,0.62,0.400986639103536,0.098613243786021
all,fixed_ev_p0_5,Campanula scouleri,100,0.4,0.4608606544544614,-0.006035986021380653
all,fixed_ev_p0_5,Campanula trachelium,100,0.55,0.3997954464932381,0.1011915870241052
all,fixed_ev_p0_5,Caragana arborescens,100,0.52,0.3020095130266886,0.014943048715053992
all,fixed_ev_p0_5,Cardamine angustata,100,0.37,0.4068356103292826,0.008146720637942228
all,fixed_ev_p0_5,Carduus acanthoides,100,0.71,0.47660080049317793,0.09151632888560121
all,fixed_ev_p0_5,Carlina vulgaris,100,0.48,0.20409384863857227,0.04807521334789345
all,fixed_ev_p0_5,Carpodetus serratus,100,0.61,0.3091558427390194,0.0007939081146743482
all,fixed_ev_p0_5,Castilleja septentrionalis,100,0.37,0.3672608159848839,-0.008789783130152424
all,fixed_ev_p0_5,Catharanthus roseus,100,0.67,0.3874485482654487,0.09150686595790254
all,fixed_ev_p0_5,Celmisia gracilenta,100,0.69,0.2786875983369992,0.01575252926500423
all,fixed_ev_p0_5,Centaurea solstitialis,100,0.74,0.07030833403700654,0.02010758736772905
all,fixed_ev_p0_5,Cercis occidentalis,100,0.28,0.37559450632456864,0.0571558596384379
all,fixed_ev_p0_5,Chaenactis fremontii,100,0.78,0.41832293109165747,0.019399608774829432
all,fixed_ev_p0_5,Chelone lyonii,99,0.6060606060606061,0.518711399809808,0.11591664530705437
all,fixed_ev_p0_5,Chiloglottis valida,100,0.16,0.4164614401342379,0.015433696831389097
all,fixed_ev_p0_5,Clarkia purpurea,100,0.67,0.2495218813136762,0.051185444745210376
all,fixed_ev_p0_5,Clarkia tenella,100,0.79,0.18898405919710215,0.04239879422191322
all,fixed_ev_p0_5,Clematis pitcheri,100,0.41,0.36079046431275674,0.058222695510750384
all,fixed_ev_p0_5,Cochemiea dioica,100,0.39,0.2531308688595493,0.03223011107601848
all,fixed_ev_p0_5,Cochlospermum vitifolium,100,0.5,0.12398396778085351,0.021507698594572456
all,fixed_ev_p0_5,Conopholis alpina,100,0.6,0.1515816658130274,0.048855354547557746
all,fixed_ev_p0_5,Conradina canescens,100,0.74,0.5651999138787112,0.04893055181932511
all,fixed_ev_p0_5,Convolvulus elegantissimus,100,0.64,0.5338687794097308,0.1190093658285808
all,fixed_ev_p0_5,Coreopsis basalis,100,0.67,0.07004983520394716,0.007303655146854667
all,fixed_ev_p0_5,Corethrogyne filaginifolia,100,0.62,0.4318216284153091,0.0661212303333666
all,fixed_ev_p0_5,Cornus suecica,100,0.61,0.4765959149787735,-0.008731256763076668
all,fixed_ev_p0_5,Corybas macranthus,100,0.13,0.389646116373157,-0.007466333012585045
all,fixed_ev_p0_5,Cotula australis,100,0.64,0.35752836645115227,0.019569830406141166
all,fixed_ev_p0_5,Crepis capillaris,100,0.74,0.20128149912931556,0.015727071419109402
all,fixed_ev_p0_5,Crotalaria retusa,100,0.5,0.24782792598599537,0.023821184060192964
all,fixed_ev_p0_5,Croton glandulosus,100,0.51,0.4419667985918738,0.0022333267090238005
all,fixed_ev_p0_5,Cypripedium guttatum,100,0.53,0.38487167728565297,-0.01324587290036003
all,fixed_ev_p0_5,Daphne cneorum,100,0.75,0.523463696104396,0.10161864766556818
all,fixed_ev_p0_5,Datura stramonium,100,0.24,0.43061760600841,0.028017732321565677
all,fixed_ev_p0_5,Decodon verticillatus,100,0.54,0.5768465764725698,0.09819979153205743
all,fixed_ev_p0_5,Delairea odorata,100,0.6,0.13609087545139728,0.011441413481021744
all,fixed_ev_p0_5,Delphinium glaucum,100,0.5,0.5202262622835218,0.05994757879483404
all,fixed_ev_p0_5,Delphinium nuttallianum,100,0.52,0.48604754643996545,0.04933191549828623
all,fixed_ev_p0_5,Delphinium variegatum,100,0.54,0.37187327520703506,0.0277392979658558
all,fixed_ev_p0_5,Dicentra canadensis,100,0.3,0.5657242673074975,0.004424355975701236
all,fixed_ev_p0_5,Dillwynia floribunda,100,0.62,0.08514456195863764,0.018679735394971187
all,fixed_ev_p0_5,Disphyma crassifolium,100,0.54,0.3138033926508799,0.04014659737040779
all,fixed_ev_p0_5,Distimake dissectus,100,0.54,0.35403967199606856,0.011987418965383878
all,fixed_ev_p0_5,Draba aizoides,100,0.8,0.1742374381137748,0.01604944706139594
all,fixed_ev_p0_5,Draba nemorosa,100,0.61,0.3319272142917042,0.039305761041214596
all,fixed_ev_p0_5,Dracophyllum secundum,100,0.41,0.410288082919462,0.04735202441711909
all,fixed_ev_p0_5,Drosera spatulata,100,0.44,0.4354521048811384,0.06446925893857958
all,fixed_ev_p0_5,Earina mucronata,100,0.39,0.2838335280766563,0.04412434178058057
all,fixed_ev_p0_5,Elephantopus tomentosus,100,0.59,0.5083997266105578,0.06740844494835832
all,fixed_ev_p0_5,Epacris longiflora,100,0.48,0.38938670621104815,0.04772108357701609
all,fixed_ev_p0_5,Erica arborea,100,0.42,0.4449909241213692,0.01538624152410433
all,fixed_ev_p0_5,Erica tetralix,100,0.72,0.5341632792217446,0.10876883796917625
all,fixed_ev_p0_5,Erigeron divergens,100,0.9,0.4267939491289956,0.030367854960114998
all,fixed_ev_p0_5,Erigeron linearis,100,0.9,0.07630942432925253,0.012341964017650368
all,fixed_ev_p0_5,Erigeron quercifolius,100,0.9,0.41177233175000694,0.0436179084494817
all,fixed_ev_p0_5,Erinus alpinus,100,0.91,0.35730502051319435,0.10378619654542566
all,fixed_ev_p0_5,Eriogonum pyrolifolium,100,0.75,0.43189562138304516,0.05067687036073938
all,fixed_ev_p0_5,Erythranthe bicolor,100,0.7,0.1488680961112822,0.014071313634833603
all,fixed_ev_p0_5,Erythranthe dentata,100,0.55,0.21933971114085116,0.006256267616236111
all,fixed_ev_p0_5,Eucrypta chrysanthemifolia,100,0.49,0.41464864891864855,-0.01433408798723653
all,fixed_ev_p0_5,Euonymus americanus,100,0.6,0.38448552044705014,0.03748742425096516
all,fixed_ev_p0_5,Eupatorium rotundifolium,100,0.52,0.4303282192565493,-0.0020854239998121995
all,fixed_ev_p0_5,Euphorbia cyathophora,100,0.45,0.2038252640436565,0.07456542677518353
all,fixed_ev_p0_5,Euphorbia fendleri,100,0.17,0.2486047205072224,0.0354923219386842
all,fixed_ev_p0_5,Euphorbia maculata,100,0.23,0.4706939014142905,0.05279432308526483
all,fixed_ev_p0_5,Euphorbia paralias,100,0.34,0.28625292235231303,0.021816112796868903
all,fixed_ev_p0_5,Eutrochium fistulosum,100,0.42,0.4932106752691306,0.03647699109737193
all,fixed_ev_p0_5,Evolvulus alsinoides,100,0.77,0.5468863227960331,0.13576134103159523
all,fixed_ev_p0_5,Evolvulus nummularius,100,0.56,0.5079355910437834,-0.004400472474234854
all,fixed_ev_p0_5,Falcaria vulgaris,100,0.69,0.43599132067250607,-0.0008713851385929944
all,fixed_ev_p0_5,Ficinia nodosa,100,0.61,0.36819008943324405,0.07436454566129651
all,fixed_ev_p0_5,Filipendula rubra,100,0.5,0.47379971178764746,0.086373420454242
all,fixed_ev_p0_5,Florestina tripteris,100,0.76,0.4230738566660391,-0.0008949028111547532
all,fixed_ev_p0_5,Freesia leichtlinii,100,0.47,0.2870048262559965,0.014341682924494377
all,fixed_ev_p0_5,Fritillaria camschatcensis,100,0.37,0.29879794807003984,0.020698392557050537
all,fixed_ev_p0_5,Fumaria capreolata,100,0.29,0.5198003721630188,0.016267117443249927
all,fixed_ev_p0_5,Galium aparine,100,0.45,0.4580799448462832,-0.04700321184307026
all,fixed_ev_p0_5,Gardenia jasminoides,100,0.46,0.3319058394807291,0.010874852212156734
all,fixed_ev_p0_5,Gaylussacia baccata,100,0.28,0.1458776005563606,0.04230196672068191
all,fixed_ev_p0_5,Gazania rigens,100,0.73,0.08344545571494211,0.008384440020342252
all,fixed_ev_p0_5,Genista hispanica,100,0.87,0.12522051199901899,0.012819886616286314
all,fixed_ev_p0_5,Gentiana pneumonanthe,100,0.56,0.47909553569540536,0.07709481213588276
all,fixed_ev_p0_5,Geobalanus oblongifolius,100,0.5,0.24897013118832903,0.04405641236410129
all,fixed_ev_p0_5,Geranium macrorrhizum,100,0.53,0.44681318518847946,0.07020510001149984
all,fixed_ev_p0_5,Geranium yeoi,100,0.7,0.19077285361386564,0.06108474512868787
all,fixed_ev_p0_5,Gilia tricolor,100,0.82,0.5099830000194765,0.06414772089729219
all,fixed_ev_p0_5,Gladiolus undulatus,100,0.18,0.3335433916889825,0.05484369129256893
all,fixed_ev_p0_5,Glandularia gooddingii,100,0.81,0.6024150924925081,0.12411978376627807
all,fixed_ev_p0_5,Glycyrrhiza lepidota,100,0.56,0.3304013508204967,-0.015586513295551113
all,fixed_ev_p0_5,Gompholobium huegelii,100,0.67,0.2660694857078032,0.031276867310265195
all,fixed_ev_p0_5,Goodyera pubescens,100,0.34,0.48723404326811737,-0.005664967472854146
all,fixed_ev_p0_5,Govenia liliacea,100,0.4,0.41282230911377515,0.01007685251644309
all,fixed_ev_p0_5,Grewia occidentalis,100,0.56,0.5284782637888445,0.11644285143096267
all,fixed_ev_p0_5,Grindelia squarrosa,100,0.71,0.08724849681001372,0.014171705923665795
all,fixed_ev_p0_5,Guzmania monostachia,100,0.5,0.19064825063411006,0.03085917465642737
all,fixed_ev_p0_5,Gypsophila repens,100,0.85,0.4497446409711908,0.008934974897499334
all,fixed_ev_p0_5,Habenaria floribunda,100,0.27,0.5045103642362522,-0.02102288354261195
all,fixed_ev_p0_5,Hakea lissocarpha,100,0.32,0.3910398561754074,0.023035037195055952
all,fixed_ev_p0_5,Hedera helix,100,0.55,0.3198152563410557,0.030429065180296117
all,fixed_ev_p0_5,Helianthemum nummularium,100,0.63,0.20786714476148713,0.02268379138955412
all,fixed_ev_p0_5,Helianthus maximiliani,100,0.6,0.05344964802464206,0.008649456533962253
all,fixed_ev_p0_5,Helichrysum arenarium,100,0.86,0.31602710147590385,0.040436671556133334
all,fixed_ev_p0_5,Herbertia lahue,100,0.73,0.5578283209659203,0.142762315405013
all,fixed_ev_p0_5,Heterotheca grandiflora,100,0.68,0.12413455911416141,0.028049541208260573
all,fixed_ev_p0_5,Heuchera micrantha,100,0.36,0.43327685953441697,0.02640775025879365
all,fixed_ev_p0_5,Heuchera rubescens,100,0.46,0.394067171924208,0.04571294656434017
all,fixed_ev_p0_5,Hibiscus lasiocarpos,100,0.37,0.36908314461757247,0.02495416244395442
all,fixed_ev_p0_5,Hippocrepis comosa,100,0.76,0.11522919648171566,0.01266737332390282
all,fixed_ev_p0_5,Hoita macrostachya,100,0.35,0.4767467956413652,0.08354359919064314
all,fixed_ev_p0_5,Hypericum hypericoides,100,0.35,0.49340026309852275,0.050688101607901354
all,fixed_ev_p0_5,Hypochaeris sessiliflora,100,0.6,0.31921303041198357,0.02847123967478893
all,fixed_ev_p0_5,Ilex glabra,100,0.58,0.378723796062249,-0.019070824924238294
all,fixed_ev_p0_5,Ipomoea hederacea,100,0.64,0.48515257249662436,0.11502510757703974
all,fixed_ev_p0_5,Ipomoea nil,100,0.58,0.48071357309872215,0.08370838973725689
all,fixed_ev_p0_5,Ipomoea pes-caprae,100,0.64,0.37882292705704984,0.08560785538447759
all,fixed_ev_p0_5,Iris sibirica,100,0.63,0.5409862489791128,0.07139467881654889
all,fixed_ev_p0_5,Ixeris chinensis,100,0.78,0.2990394535666886,0.03297491456566386
all,fixed_ev_p0_5,Juncus effusus,100,0.37,0.2788398297336503,0.026804817856950436
all,fixed_ev_p0_5,Kallstroemia grandiflora,100,0.57,0.0891997266592904,0.027408065730958345
all,fixed_ev_p0_5,Knightia excelsa,100,0.19,0.3624077302577711,0.011574446310691676
all,fixed_ev_p0_5,Koeleria macrantha,100,0.28,0.2884627944403002,0.047048075667551446
all,fixed_ev_p0_5,Lagenophora strangulata,100,0.58,0.4289598698604903,-0.019828169048396245
all,fixed_ev_p0_5,Lamarckia aurea,100,0.18,0.3069539074178684,0.05305722674262732
all,fixed_ev_p0_5,Lambertia formosa,100,0.32,0.467609816486653,0.05054909363979808
all,fixed_ev_p0_5,Lantana achyranthifolia,100,0.73,0.44224024090567843,0.03979851743095862
all,fixed_ev_p0_5,Lantana involucrata,100,0.57,0.378428795632747,0.01005712893407857
all,fixed_ev_p0_5,Lathyrus aphaca,100,0.67,0.33446329132552377,0.007089589942668484
all,fixed_ev_p0_5,Leucaena leucocephala,100,0.6,0.27828902793145366,0.019108996831060328
all,fixed_ev_p0_5,Leucopogon affinis,100,0.64,0.3630483778598916,0.016227477362748866
all,fixed_ev_p0_5,Leucopogon microphyllus,100,0.71,0.4188927185007806,0.0006498625515739878
all,fixed_ev_p0_5,Linaria canadensis,100,0.71,0.510747393946372,0.13165216753492662
all,fixed_ev_p0_5,Linaria texana,100,0.68,0.49370528176685075,0.09761044064456861
all,fixed_ev_p0_5,Linaria triornithophora,100,0.48,0.1900780906943802,0.06558002348073409
all,fixed_ev_p0_5,Linum narbonense,100,0.57,0.529130758939541,0.14911038916943103
all,fixed_ev_p0_5,Linum usitatissimum,100,0.64,0.4882481123685689,0.09004410414122041
all,fixed_ev_p0_5,Lithophragma parviflorum,100,0.73,0.42877637018305614,0.0008400970233204658
all,fixed_ev_p0_5,Lobelia pedunculata,100,0.72,0.3916398148014415,0.014688782880615264
all,fixed_ev_p0_5,Lobelia siphilitica,100,0.59,0.5339913092511136,0.11570705804005033
all,fixed_ev_p0_5,Lomatium macrocarpum,100,0.54,0.39760316813099333,0.02372162876088664
all,fixed_ev_p0_5,Lomatium multifidum,100,0.56,0.3513281344655191,0.008741459289685387
all,fixed_ev_p0_5,Lonicera canadensis,100,0.11,0.30862065358766794,0.0068714437258308465
all,fixed_ev_p0_5,Lonicera implexa,100,0.37,0.3881529481757778,0.04269445445600055
all,fixed_ev_p0_5,Lonicera morrowii,100,0.39,0.32878976590227793,0.005693760191668605
all,fixed_ev_p0_5,Lonicera periclymenum,100,0.31,0.2721012162901391,0.028502400814871046
all,fixed_ev_p0_5,Lupinus concinnus,100,0.41,0.39632867672531297,0.0527408143219361
all,fixed_ev_p0_5,Lupinus havardii,100,0.63,0.48085557490863656,0.04804136165970121
all,fixed_ev_p0_5,Lupinus latifolius,100,0.68,0.5622991792483273,0.09203181812776073
all,fixed_ev_p0_5,Lupinus subcarnosus,100,0.77,0.5549243532839511,0.09088605506457231
all,fixed_ev_p0_5,Lygodesmia aphylla,100,0.53,0.4809009186619335,0.06490802964001417
all,fixed_ev_p0_5,Lygodesmia texana,100,0.53,0.537368755535895,0.15146844140783908
all,fixed_ev_p0_5,Lysimachia europaea,100,0.72,0.3679590676365002,-0.009323537841243679
all,fixed_ev_p0_5,Lysimachia quadrifolia,100,0.66,0.2257511123482762,0.02669942545512988
all,fixed_ev_p0_5,Maianthemum dilatatum,100,0.56,0.4079126431522261,-0.0033026219695941558
all,fixed_ev_p0_5,Malacothrix saxatilis,100,0.7,0.443176919975203,0.024532194343551694
all,fixed_ev_p0_5,Malva moschata,100,0.58,0.4828294064086868,0.09535764846836493
all,fixed_ev_p0_5,Malva multiflora,100,0.59,0.561979356198088,0.08926090998155993
all,fixed_ev_p0_5,Malva nicaeensis,100,0.56,0.5802442334538339,0.07261432892456876
all,fixed_ev_p0_5,Marah oregana,100,0.57,0.40748176325041807,-0.015003889109353699
all,fixed_ev_p0_5,Matelea reticulata,100,0.37,0.39839620336714443,-0.00535860971074436
all,fixed_ev_p0_5,Matthiola incana,100,0.69,0.16069184398616748,0.033599019778967634
all,fixed_ev_p0_5,Medicago arborea,100,0.58,0.0851072578339659,0.021228800169208133
all,fixed_ev_p0_5,Melaleuca citrina,100,0.49,0.30244612689604583,0.04238679861397302
all,fixed_ev_p0_5,Melampyrum cristatum,100,0.63,0.3028972814228832,0.018163551574794864
all,fixed_ev_p0_5,Melampyrum nemorosum,100,0.58,0.3932498321306461,0.06889558331897694
all,fixed_ev_p0_5,Mentha longifolia,100,0.78,0.46812562443954164,0.02451857580970377
all,fixed_ev_p0_5,Moricandia arvensis,100,0.76,0.5224245146368993,0.11439990892706407
all,fixed_ev_p0_5,Muscari comosum,100,0.54,0.3695745324869061,0.06860294338643437
all,fixed_ev_p0_5,Mycelis muralis,100,0.62,0.48001477341846577,0.06021227808034931
all,fixed_ev_p0_5,Myoporum insulare,100,0.55,0.3273435927726811,0.012901656972846164
all,fixed_ev_p0_5,Myosotis latifolia,100,0.68,0.5030502055704947,0.09660150630346183
all,fixed_ev_p0_5,Myrtus communis,100,0.62,0.28251591479917953,0.02261557939588969
all,fixed_ev_p0_5,Narcissus assoanus,100,0.77,0.1936509172098866,0.01823887848173031
all,fixed_ev_p0_5,Narcissus deficiens,100,0.47,0.2297909493760575,0.010322074138529055
all,fixed_ev_p0_5,Narthecium ossifragum,100,0.53,0.13709557806928158,0.020147643349890703
all,fixed_ev_p0_5,Navarretia heterodoxa,100,0.77,0.5702455609002077,0.10513696082573118
all,fixed_ev_p0_5,Nelumbo lutea,100,0.53,0.371227358808315,0.011903737195453038
all,fixed_ev_p0_5,Nelumbo nucifera,100,0.46,0.5252657105862498,0.1244189242302182
all,fixed_ev_p0_5,Nicotiana longiflora,100,0.5,0.4291087232488083,0.005885870273885308
all,fixed_ev_p0_5,Oenothera acaulis,100,0.61,0.3726585053210022,0.010723443291945614
all,fixed_ev_p0_5,Olearia arborescens,100,0.63,0.26335836047871514,0.005805630417443351
all,fixed_ev_p0_5,Ophrys scolopax,100,0.42,0.45216959372537713,0.07059433758918983
all,fixed_ev_p0_5,Opuntia cespitosa,100,0.56,0.39524895884863387,0.0443021851354136
all,fixed_ev_p0_5,Opuntia humifusa,100,0.66,0.38003747709141306,0.02987510337113451
all,fixed_ev_p0_5,Orchis mascula,100,0.52,0.19019591899381114,0.041649076639483425
all,fixed_ev_p0_5,Ornithogalum umbellatum,100,0.69,0.3494904297911482,-0.0015345271393095933
all,fixed_ev_p0_5,Ornithopus compressus,100,0.52,0.24577249963686454,0.019333482666805988
all,fixed_ev_p0_5,Orobanche gracilis,100,0.31,0.22040669582874153,0.04578069024636697
all,fixed_ev_p0_5,Orthilia secunda,100,0.3,0.4426578212539035,-0.025530363333181205
all,fixed_ev_p0_5,Packera sanguisorbae,100,0.67,0.11594925765567328,0.016502356787007122
all,fixed_ev_p0_5,Palafoxia texana,100,0.8,0.55961375818841,0.07828102874152779
all,fixed_ev_p0_5,Pancratium illyricum,100,0.43,0.2395633048065693,0.0019551118819965355
all,fixed_ev_p0_5,Pancratium maritimum,100,0.19,0.47497783273644617,0.02590747557279819
all,fixed_ev_p0_5,Paspalum dilatatum,100,0.19,0.379156076959156,0.04959753062808925
all,fixed_ev_p0_5,Pattalias palustris,100,0.34,0.24024078420970513,0.01217351318693237
all,fixed_ev_p0_5,Pectis papposa,100,0.9,0.03598062064999118,0.007109281494542178
all,fixed_ev_p0_5,Pectocarya recurvata,100,0.43,0.39540696169157263,0.0044127896938913
all,fixed_ev_p0_5,Pedicularis bracteosa,100,0.37,0.37986183707284377,0.02398374526603348
all,fixed_ev_p0_5,Pelargonium betulinum,100,0.49,0.47082112114249414,0.08788755609388577
all,fixed_ev_p0_5,Pelargonium grossularioides,100,0.46,0.37385650359112155,0.07336426234849802
all,fixed_ev_p0_5,Penstemon barbatus,100,0.57,0.18028352330279931,0.03851471591577836
all,fixed_ev_p0_5,Penstemon heterophyllus,100,0.71,0.24109603939637061,0.05379496069298288
all,fixed_ev_p0_5,Persicaria attenuata,100,0.5,0.3580816658120908,0.020454872013206907
all,fixed_ev_p0_5,Persicaria nepalensis,100,0.68,0.36661207786011196,0.027851325046110365
all,fixed_ev_p0_5,Persicaria punctata,100,0.34,0.38288617843551526,-0.020835325550253813
all,fixed_ev_p0_5,Peumus boldus,100,0.38,0.21321054063019726,0.03659844584135828
all,fixed_ev_p0_5,Phacelia fremontii,100,0.81,0.4817255182238282,0.10940132193349003
all,fixed_ev_p0_5,Phlox diffusa,100,0.84,0.5360058491165736,0.07548739041884325
all,fixed_ev_p0_5,Pholisma arenarium,100,0.54,0.4851176310977412,-0.016695300077121302
all,fixed_ev_p0_5,Physalis heterophylla,100,0.17,0.3893359628278589,0.08417080837335464
all,fixed_ev_p0_5,Phytolacca heterotepala,100,0.31,0.28509882306851664,0.056258740415486425
all,fixed_ev_p0_5,Phytolacca icosandra,100,0.38,0.3476379803972055,0.033151265846746325
all,fixed_ev_p0_5,Phytolacca octandra,100,0.37,0.3578098912367805,-0.0004591276480805489
all,fixed_ev_p0_5,Pimelea serpyllifolia,100,0.55,0.3463828273767124,0.04729701662545436
all,fixed_ev_p0_5,Pimpinella saxifraga,100,0.77,0.38591957261967696,0.0009999600965551326
all,fixed_ev_p0_5,Pisum sativum,100,0.51,0.37042768168095985,0.03878936966950241
all,fixed_ev_p0_5,Platycodon grandiflorus,100,0.55,0.3710542837769089,0.06556731374228608
all,fixed_ev_p0_5,Portulaca pilosa,100,0.71,0.20762753086647948,0.03545056918023448
all,fixed_ev_p0_5,Portulaca suffrutescens,100,0.61,0.06787936347618613,0.03270853764693325
all,fixed_ev_p0_5,Praxelis clematidea,100,0.77,0.45725291393559925,0.07999959680079974
all,fixed_ev_p0_5,Primula mistassinica,100,0.8,0.521320130867946,0.07749619937821726
all,fixed_ev_p0_5,Prospero autumnale,100,0.66,0.45775391021829465,0.08849144727944176
all,fixed_ev_p0_5,Prunus amygdalus,100,0.38,0.43998056422146214,0.02780487632060691
all,fixed_ev_p0_5,Prunus ilicifolia,100,0.56,0.30087867889208847,0.049100659751890534
all,fixed_ev_p0_5,Prunus mahaleb,100,0.56,0.262010415111376,0.0012969426044709355
all,fixed_ev_p0_5,Pseudorchis albida,100,0.57,0.34547784179108365,-0.02804000627449348
all,fixed_ev_p0_5,Rafinesquia neomexicana,100,0.67,0.36640960182815535,0.014173125349698744
all,fixed_ev_p0_5,Ranunculus glacialis,100,0.71,0.22369114088271927,0.021011297386099574
all,fixed_ev_p0_5,Ranunculus lyallii,100,0.72,0.31166088338001213,-0.0005419487343448401
all,fixed_ev_p0_5,Ranunculus reflexus,100,0.43,0.44476808874436136,0.03644866182618144
all,fixed_ev_p0_5,Ranunculus uncinatus,100,0.46,0.5030029727323772,0.02590592875014495
all,fixed_ev_p0_5,Raphanus raphanistrum,100,0.59,0.3927567573538412,0.04197689646355179
all,fixed_ev_p0_5,Reynoutria japonica,100,0.32,0.42668379990202054,0.017534091517515348
all,fixed_ev_p0_5,Rhododendron lapponicum,100,0.7,0.17740165216137846,0.04240412023755368
all,fixed_ev_p0_5,Rhus copallinum,100,0.42,0.311623206106929,0.039290725134737206
all,fixed_ev_p0_5,Rhus typhina,100,0.39,0.3902191379674152,0.03923738499183467
all,fixed_ev_p0_5,Ribes rubrum,100,0.47,0.3323415765144375,-0.029169317361303893
all,fixed_ev_p0_5,Ribes speciosum,100,0.39,0.3050654599334079,0.08077426342301916
all,fixed_ev_p0_5,Ricinocarpos pinifolius,100,0.77,0.2843662418974188,0.0035336919686079424
all,fixed_ev_p0_5,Robinia neomexicana,100,0.48,0.5202604764852322,0.05324503164849976
all,fixed_ev_p0_5,Rorippa palustris,100,0.62,0.37165189963341594,0.021132365842750595
