scope,condition_id,species,rows,complete_state_disagreement,both_classifiable_rows,morph_flip_joint,mean_hellinger,baseline_classifiable_fraction,counterfactual_classifiable_fraction,morph_flip_rate_both_classifiable,classifiability_change
all,fixed_ev_m0_5,Leucopogon microphyllus,100,0.01,67.0,0.0,0.04795805815998356,0.67,0.68,0.0,0.010000000000000009
all,fixed_ev_m0_5,Linaria canadensis,100,0.22,50.0,7.0,0.13142063328734327,0.6,0.55,0.14,-0.04999999999999993
all,fixed_ev_m0_5,Linaria texana,100,0.12,56.0,3.0,0.10003464818426182,0.6,0.61,0.05357142857142857,0.010000000000000009
all,fixed_ev_m0_5,Linaria triornithophora,100,0.12,35.0,3.0,0.156077302797603,0.36,0.43,0.08571428571428572,0.07
all,fixed_ev_m0_5,Linum narbonense,100,0.05,50.0,0.0,0.07330526637928444,0.53,0.52,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Linum usitatissimum,100,0.08,57.0,3.0,0.10843593334528806,0.58,0.61,0.05263157894736842,0.030000000000000027
all,fixed_ev_m0_5,Lithophragma parviflorum,100,0.03,70.0,0.0,0.05507279294470178,0.72,0.71,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Lobelia pedunculata,100,0.01,73.0,0.0,0.05839116773341855,0.74,0.73,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Lobelia siphilitica,100,0.11,47.0,1.0,0.08039682911204889,0.5,0.54,0.02127659574468085,0.040000000000000036
all,fixed_ev_m0_5,Lomatium macrocarpum,100,0.01,55.0,1.0,0.06597570717404898,0.55,0.55,0.01818181818181818,0.0
all,fixed_ev_m0_5,Lomatium multifidum,100,0.02,55.0,0.0,0.09252056478238387,0.55,0.57,0.0,0.019999999999999907
all,fixed_ev_m0_5,Lonicera canadensis,100,0.02,10.0,0.0,0.17035422919337379,0.11,0.11,0.0,0.0
all,fixed_ev_m0_5,Lonicera implexa,100,0.1,25.0,0.0,0.11526537145621633,0.32,0.28,0.0,-0.03999999999999998
all,fixed_ev_m0_5,Lonicera morrowii,100,0.05,36.0,1.0,0.09045561944424467,0.37,0.39,0.027777777777777776,0.020000000000000018
all,fixed_ev_m0_5,Lonicera periclymenum,100,0.08,27.0,3.0,0.1573152326548462,0.29,0.3,0.1111111111111111,0.010000000000000009
all,fixed_ev_m0_5,Lupinus concinnus,100,0.09,27.0,1.0,0.1213896046841123,0.32,0.3,0.037037037037037035,-0.020000000000000018
all,fixed_ev_m0_5,Lupinus havardii,100,0.02,60.0,0.0,0.06929462606215803,0.61,0.61,0.0,0.0
all,fixed_ev_m0_5,Lupinus latifolius,100,0.11,50.0,1.0,0.0860131646436678,0.54,0.56,0.02,0.020000000000000018
all,fixed_ev_m0_5,Lupinus subcarnosus,100,0.06,70.0,0.0,0.062453677125589725,0.72,0.74,0.0,0.020000000000000018
all,fixed_ev_m0_5,Lygodesmia aphylla,100,0.06,47.0,0.0,0.10369557002352595,0.5,0.5,0.0,0.0
all,fixed_ev_m0_5,Lygodesmia texana,100,0.11,38.0,3.0,0.14416536194275323,0.42,0.42,0.07894736842105263,0.0
all,fixed_ev_m0_5,Lysimachia europaea,100,0.03,72.0,1.0,0.05578709341604115,0.74,0.72,0.013888888888888888,-0.020000000000000018
all,fixed_ev_m0_5,Lysimachia quadrifolia,100,0.02,64.0,0.0,0.10379047853014052,0.64,0.66,0.0,0.020000000000000018
all,fixed_ev_m0_5,Maianthemum dilatatum,100,0.02,58.0,0.0,0.06273477012185937,0.59,0.59,0.0,0.0
all,fixed_ev_m0_5,Malacothrix saxatilis,100,0.06,62.0,1.0,0.07579689591329994,0.64,0.65,0.016129032258064516,0.010000000000000009
all,fixed_ev_m0_5,Malva moschata,100,0.12,47.0,2.0,0.12133785168504711,0.53,0.51,0.0425531914893617,-0.020000000000000018
all,fixed_ev_m0_5,Malva multiflora,100,0.11,44.0,2.0,0.11977229499556381,0.48,0.49,0.045454545454545456,0.010000000000000009
all,fixed_ev_m0_5,Malva nicaeensis,100,0.09,46.0,0.0,0.10452227724328146,0.51,0.5,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Marah oregana,100,0.01,58.0,0.0,0.0850671906224539,0.58,0.59,0.0,0.010000000000000009
all,fixed_ev_m0_5,Matelea reticulata,100,0.04,36.0,2.0,0.10099170969725568,0.36,0.38,0.05555555555555555,0.020000000000000018
all,fixed_ev_m0_5,Matthiola incana,100,0.16,53.0,5.0,0.12594849750102818,0.58,0.59,0.09433962264150944,0.010000000000000009
all,fixed_ev_m0_5,Medicago arborea,100,0.0,58.0,0.0,0.17129424342035793,0.58,0.58,0.0,0.0
all,fixed_ev_m0_5,Melaleuca citrina,100,0.06,39.0,0.0,0.0887069488288872,0.4,0.44,0.0,0.03999999999999998
all,fixed_ev_m0_5,Melampyrum cristatum,100,0.07,45.0,1.0,0.12736545605859442,0.51,0.45,0.022222222222222223,-0.06
all,fixed_ev_m0_5,Melampyrum nemorosum,100,0.07,40.0,0.0,0.13429254725175196,0.41,0.46,0.0,0.050000000000000044
all,fixed_ev_m0_5,Mentha longifolia,100,0.06,74.0,3.0,0.07329386949442239,0.76,0.75,0.04054054054054054,-0.010000000000000009
all,fixed_ev_m0_5,Moricandia arvensis,100,0.21,42.0,0.0,0.11040306927925889,0.52,0.53,0.0,0.010000000000000009
all,fixed_ev_m0_5,Muscari comosum,100,0.06,42.0,1.0,0.11555419471760395,0.44,0.45,0.023809523809523808,0.010000000000000009
all,fixed_ev_m0_5,Mycelis muralis,100,0.02,59.0,0.0,0.08926049597462754,0.59,0.61,0.0,0.020000000000000018
all,fixed_ev_m0_5,Myoporum insulare,100,0.01,55.0,0.0,0.07764758471269288,0.55,0.56,0.0,0.010000000000000009
all,fixed_ev_m0_5,Myosotis latifolia,100,0.07,62.0,1.0,0.08361251574119291,0.65,0.65,0.016129032258064516,0.0
all,fixed_ev_m0_5,Myrtus communis,100,0.04,57.0,1.0,0.10816267802949883,0.59,0.58,0.017543859649122806,-0.010000000000000009
all,fixed_ev_m0_5,Narcissus assoanus,100,0.0,77.0,0.0,0.12301022116312159,0.77,0.77,0.0,0.0
all,fixed_ev_m0_5,Narcissus deficiens,100,0.0,46.0,0.0,0.06430114493535453,0.46,0.46,0.0,0.0
all,fixed_ev_m0_5,Narthecium ossifragum,100,0.02,51.0,0.0,0.13729835686876019,0.52,0.52,0.0,0.0
all,fixed_ev_m0_5,Navarretia heterodoxa,100,0.21,57.0,1.0,0.09394921775672384,0.65,0.69,0.017543859649122806,0.039999999999999925
all,fixed_ev_m0_5,Nelumbo lutea,100,0.08,48.0,2.0,0.17384087814601143,0.52,0.5,0.041666666666666664,-0.020000000000000018
all,fixed_ev_m0_5,Nelumbo nucifera,100,0.08,31.0,0.0,0.11076615319911322,0.35,0.35,0.0,0.0
all,fixed_ev_m0_5,Nicotiana longiflora,100,0.01,51.0,0.0,0.04538212354242126,0.51,0.52,0.0,0.010000000000000009
all,fixed_ev_m0_5,Oenothera acaulis,100,0.02,60.0,1.0,0.07622677633490713,0.6,0.61,0.016666666666666666,0.010000000000000009
all,fixed_ev_m0_5,Olearia arborescens,100,0.02,60.0,0.0,0.0747169347776118,0.62,0.6,0.0,-0.020000000000000018
all,fixed_ev_m0_5,Ophrys scolopax,100,0.07,24.0,0.0,0.1323147533574184,0.3,0.25,0.0,-0.04999999999999999
all,fixed_ev_m0_5,Opuntia cespitosa,100,0.04,51.0,0.0,0.11949216288426467,0.53,0.53,0.0,0.0
all,fixed_ev_m0_5,Opuntia humifusa,100,0.05,61.0,0.0,0.10425940492407365,0.62,0.65,0.0,0.030000000000000027
all,fixed_ev_m0_5,Orchis mascula,100,0.18,39.0,6.0,0.15635563656759638,0.45,0.45,0.15384615384615385,0.0
all,fixed_ev_m0_5,Ornithogalum umbellatum,100,0.01,68.0,0.0,0.04946067217971027,0.69,0.68,0.0,-0.009999999999999898
all,fixed_ev_m0_5,Ornithopus compressus,100,0.02,51.0,0.0,0.11410566134416364,0.52,0.52,0.0,0.0
all,fixed_ev_m0_5,Orobanche gracilis,100,0.02,31.0,0.0,0.1237397906778854,0.31,0.33,0.0,0.020000000000000018
all,fixed_ev_m0_5,Orthilia secunda,100,0.07,28.0,2.0,0.12650822010999535,0.3,0.31,0.07142857142857142,0.010000000000000009
all,fixed_ev_m0_5,Packera sanguisorbae,100,0.01,67.0,1.0,0.11117909375493994,0.67,0.67,0.014925373134328358,0.0
all,fixed_ev_m0_5,Palafoxia texana,100,0.15,61.0,0.0,0.08553337503056561,0.7,0.67,0.0,-0.029999999999999916
all,fixed_ev_m0_5,Pancratium illyricum,100,0.01,43.0,1.0,0.09618223791326744,0.43,0.43,0.023255813953488372,0.0
all,fixed_ev_m0_5,Pancratium maritimum,100,0.02,19.0,1.0,0.08399642243261282,0.2,0.19,0.05263157894736842,-0.010000000000000009
all,fixed_ev_m0_5,Paspalum dilatatum,100,0.02,19.0,1.0,0.11982136263418022,0.19,0.2,0.05263157894736842,0.010000000000000009
all,fixed_ev_m0_5,Pattalias palustris,100,0.05,28.0,1.0,0.1949497152998902,0.3,0.3,0.03571428571428571,0.0
all,fixed_ev_m0_5,Pectis papposa,100,0.0,89.0,0.0,0.12175394801022268,0.89,0.89,0.0,0.0
all,fixed_ev_m0_5,Pectocarya recurvata,100,0.04,40.0,0.0,0.07407768447539245,0.42,0.42,0.0,0.0
all,fixed_ev_m0_5,Pedicularis bracteosa,100,0.05,31.0,0.0,0.15055342330744823,0.32,0.35,0.0,0.02999999999999997
all,fixed_ev_m0_5,Pelargonium betulinum,100,0.12,33.0,2.0,0.11832782034451911,0.37,0.39,0.06060606060606061,0.020000000000000018
all,fixed_ev_m0_5,Pelargonium grossularioides,100,0.05,35.0,0.0,0.14019125890177267,0.39,0.36,0.0,-0.030000000000000027
all,fixed_ev_m0_5,Penstemon barbatus,100,0.06,51.0,0.0,0.0930251126053051,0.54,0.54,0.0,0.0
all,fixed_ev_m0_5,Penstemon heterophyllus,100,0.09,58.0,1.0,0.09726614525008916,0.61,0.63,0.017241379310344827,0.020000000000000018
all,fixed_ev_m0_5,Persicaria attenuata,100,0.03,47.0,0.0,0.09328542219067536,0.49,0.48,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Persicaria nepalensis,100,0.12,52.0,0.0,0.13138894694011025,0.58,0.58,0.0,0.0
all,fixed_ev_m0_5,Persicaria punctata,100,0.04,33.0,2.0,0.10890673011422981,0.34,0.34,0.06060606060606061,0.0
all,fixed_ev_m0_5,Peumus boldus,100,0.07,31.0,0.0,0.14900689678552795,0.35,0.34,0.0,-0.009999999999999953
all,fixed_ev_m0_5,Phacelia fremontii,100,0.16,56.0,0.0,0.10655720172457693,0.67,0.61,0.0,-0.06000000000000005
all,fixed_ev_m0_5,Phlox diffusa,100,0.2,66.0,5.0,0.08283352050069544,0.76,0.71,0.07575757575757576,-0.050000000000000044
all,fixed_ev_m0_5,Pholisma arenarium,100,0.03,49.0,0.0,0.07698938501835749,0.5,0.51,0.0,0.010000000000000009
all,fixed_ev_m0_5,Physalis heterophylla,100,0.04,14.0,1.0,0.13126013864691752,0.17,0.14,0.07142857142857142,-0.03
all,fixed_ev_m0_5,Phytolacca heterotepala,100,0.04,25.0,0.0,0.10587433528660246,0.26,0.28,0.0,0.020000000000000018
all,fixed_ev_m0_5,Phytolacca icosandra,100,0.09,26.0,0.0,0.12978730625952317,0.31,0.3,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Phytolacca octandra,100,0.06,27.0,1.0,0.13855960288796756,0.29,0.3,0.037037037037037035,0.010000000000000009
all,fixed_ev_m0_5,Pimelea serpyllifolia,100,0.03,53.0,0.0,0.16630105964098357,0.56,0.53,0.0,-0.030000000000000027
all,fixed_ev_m0_5,Pimpinella saxifraga,100,0.03,74.0,0.0,0.05088382168389971,0.77,0.74,0.0,-0.030000000000000027
all,fixed_ev_m0_5,Pisum sativum,100,0.07,39.0,1.0,0.11467680342042258,0.4,0.44,0.02564102564102564,0.03999999999999998
all,fixed_ev_m0_5,Platycodon grandiflorus,100,0.05,50.0,0.0,0.07429605171567721,0.52,0.53,0.0,0.010000000000000009
all,fixed_ev_m0_5,Portulaca pilosa,100,0.06,67.0,3.0,0.12118162573952705,0.69,0.68,0.04477611940298507,-0.009999999999999898
all,fixed_ev_m0_5,Portulaca suffrutescens,100,0.05,57.0,1.0,0.2747051291509156,0.58,0.6,0.017543859649122806,0.020000000000000018
all,fixed_ev_m0_5,Praxelis clematidea,100,0.17,63.0,5.0,0.10362098536625158,0.71,0.67,0.07936507936507936,-0.039999999999999925
all,fixed_ev_m0_5,Primula mistassinica,100,0.14,60.0,0.0,0.09207088476106487,0.67,0.67,0.0,0.0
all,fixed_ev_m0_5,Prospero autumnale,100,0.18,39.0,0.0,0.10777779583178408,0.46,0.5,0.0,0.03999999999999998
all,fixed_ev_m0_5,Prunus amygdalus,100,0.03,34.0,1.0,0.08155990840833144,0.36,0.34,0.029411764705882353,-0.019999999999999962
all,fixed_ev_m0_5,Prunus ilicifolia,100,0.16,41.0,1.0,0.1272565069202726,0.48,0.49,0.024390243902439025,0.010000000000000009
all,fixed_ev_m0_5,Prunus mahaleb,100,0.03,54.0,1.0,0.08977770162297917,0.56,0.54,0.018518518518518517,-0.020000000000000018
all,fixed_ev_m0_5,Pseudorchis albida,100,0.15,42.0,2.0,0.17303972277898408,0.48,0.49,0.047619047619047616,0.010000000000000009
all,fixed_ev_m0_5,Rafinesquia neomexicana,100,0.01,68.0,0.0,0.05554132037842725,0.69,0.68,0.0,-0.009999999999999898
all,fixed_ev_m0_5,Ranunculus glacialis,100,0.07,61.0,1.0,0.10000086187256646,0.65,0.63,0.01639344262295082,-0.020000000000000018
all,fixed_ev_m0_5,Ranunculus lyallii,100,0.02,70.0,0.0,0.06591418472577269,0.71,0.71,0.0,0.0
all,fixed_ev_m0_5,Ranunculus reflexus,100,0.05,38.0,1.0,0.11804532285251766,0.4,0.4,0.02631578947368421,0.0
all,fixed_ev_m0_5,Ranunculus uncinatus,100,0.09,40.0,1.0,0.07193307181370152,0.43,0.45,0.025,0.020000000000000018
all,fixed_ev_m0_5,Raphanus raphanistrum,100,0.06,50.0,0.0,0.11428301334063082,0.52,0.54,0.0,0.020000000000000018
all,fixed_ev_m0_5,Reynoutria japonica,100,0.04,29.0,0.0,0.08254123084911787,0.31,0.31,0.0,0.0
all,fixed_ev_m0_5,Rhododendron lapponicum,100,0.27,49.0,11.0,0.15531742192688033,0.55,0.59,0.22448979591836735,0.039999999999999925
all,fixed_ev_m0_5,Rhus copallinum,100,0.1,35.0,2.0,0.19581928752195096,0.38,0.4,0.05714285714285714,0.020000000000000018
all,fixed_ev_m0_5,Rhus typhina,100,0.02,38.0,1.0,0.1279481687578943,0.38,0.39,0.02631578947368421,0.010000000000000009
all,fixed_ev_m0_5,Ribes rubrum,100,0.05,44.0,3.0,0.18880184008089726,0.44,0.46,0.06818181818181818,0.020000000000000018
all,fixed_ev_m0_5,Ribes speciosum,100,0.01,35.0,0.0,0.07228970335634821,0.36,0.35,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Ricinocarpos pinifolius,100,0.0,75.0,0.0,0.06528264164257773,0.75,0.75,0.0,0.0
all,fixed_ev_m0_5,Robinia neomexicana,100,0.08,30.0,1.0,0.08268194749122963,0.35,0.32,0.03333333333333333,-0.02999999999999997
all,fixed_ev_m0_5,Rorippa palustris,100,0.03,61.0,0.0,0.10307664079662524,0.64,0.61,0.0,-0.030000000000000027
all,fixed_ev_m0_5,Rosa californica,100,0.05,42.0,1.0,0.13400978055197404,0.43,0.45,0.023809523809523808,0.020000000000000018
all,fixed_ev_m0_5,Roseodendron donnell-smithii,100,0.0,34.0,0.0,0.15384649934490188,0.34,0.34,0.0,0.0
all,fixed_ev_m0_5,Rubus pubescens,100,0.03,50.0,3.0,0.08040725908451694,0.5,0.5,0.06,0.0
all,fixed_ev_m0_5,Rudbeckia fulgida,100,0.01,54.0,0.0,0.1308184848297604,0.54,0.55,0.0,0.010000000000000009
all,fixed_ev_m0_5,Ruellia metziae,100,0.03,68.0,1.0,0.048569342526091616,0.69,0.69,0.014705882352941176,0.0
all,fixed_ev_m0_5,Russelia equisetiformis,100,0.02,37.0,0.0,0.0773301881413542,0.38,0.38,0.0,0.0
all,fixed_ev_m0_5,Salix interior,100,0.05,26.0,2.0,0.16960818618149645,0.27,0.28,0.07692307692307693,0.010000000000000009
all,fixed_ev_m0_5,Salvia carduacea,100,0.11,51.0,0.0,0.0957549508346024,0.54,0.59,0.0,0.04999999999999993
all,fixed_ev_m0_5,Salvia longispicata,100,0.11,47.0,2.0,0.08084318213406841,0.51,0.52,0.0425531914893617,0.010000000000000009
all,fixed_ev_m0_5,Salvia lyrata,100,0.08,37.0,0.0,0.08764001851625614,0.41,0.41,0.0,0.0
all,fixed_ev_m0_5,Sambucus ebulus,100,0.02,64.0,0.0,0.06180525154061544,0.65,0.65,0.0,0.0
all,fixed_ev_m0_5,Sanguinaria canadensis,100,0.0,67.0,0.0,0.08795836573222351,0.67,0.67,0.0,0.0
all,fixed_ev_m0_5,Saxifraga tricuspidata,100,0.07,62.0,0.0,0.10545268723815729,0.65,0.66,0.0,0.010000000000000009
all,fixed_ev_m0_5,Saxifraga tridactylites,100,0.07,54.0,1.0,0.10237909770878294,0.56,0.58,0.018518518518518517,0.019999999999999907
all,fixed_ev_m0_5,Scaevola ramosissima,100,0.03,62.0,1.0,0.086540948888515,0.63,0.63,0.016129032258064516,0.0
all,fixed_ev_m0_5,Schelhammera undulata,100,0.07,47.0,1.0,0.12373956026599184,0.48,0.52,0.02127659574468085,0.040000000000000036
all,fixed_ev_m0_5,Searsia lucida,100,0.03,33.0,0.0,0.1804378026474127,0.35,0.34,0.0,-0.009999999999999953
all,fixed_ev_m0_5,Sedum sarmentosum,100,0.0,35.0,0.0,0.06206974140735575,0.35,0.35,0.0,0.0
all,fixed_ev_m0_5,Senecio hispidulus,100,0.04,42.0,0.0,0.09653471042951381,0.45,0.43,0.0,-0.020000000000000018
all,fixed_ev_m0_5,Senecio mohavensis,100,0.01,65.0,0.0,0.14634725142294636,0.65,0.66,0.0,0.010000000000000009
all,fixed_ev_m0_5,Senecio pterophorus,100,0.01,74.0,0.0,0.0989644307413458,0.74,0.75,0.0,0.010000000000000009
all,fixed_ev_m0_5,Senna armata,100,0.0,62.0,0.0,0.15810483698408181,0.62,0.62,0.0,0.0
all,fixed_ev_m0_5,Senna hebecarpa,100,0.01,47.0,0.0,0.14804993964923438,0.47,0.48,0.0,0.010000000000000009
all,fixed_ev_m0_5,Senna septemtrionalis,100,0.01,61.0,0.0,0.12421493476891057,0.62,0.61,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Silene colorata,100,0.11,51.0,1.0,0.1173425086662174,0.56,0.56,0.0196078431372549,0.0
all,fixed_ev_m0_5,Silene dioica,100,0.08,46.0,3.0,0.12055374474960852,0.48,0.49,0.06521739130434782,0.010000000000000009
all,fixed_ev_m0_5,Silene nutans,100,0.05,52.0,3.0,0.0593312040498001,0.52,0.54,0.057692307692307696,0.020000000000000018
all,fixed_ev_m0_5,Silene rotundifolia,100,0.03,51.0,0.0,0.08780938768600911,0.54,0.51,0.0,-0.030000000000000027
all,fixed_ev_m0_5,Silphium integrifolium,100,0.0,60.0,0.0,0.12178157606421543,0.6,0.6,0.0,0.0
all,fixed_ev_m0_5,Sisymbrium irio,100,0.02,60.0,1.0,0.13319390037869985,0.6,0.61,0.016666666666666666,0.010000000000000009
all,fixed_ev_m0_5,Solanum carolinense,100,0.02,56.0,1.0,0.09383895933535949,0.56,0.57,0.017857142857142856,0.009999999999999898
all,fixed_ev_m0_5,Solanum dulcamara,100,0.12,24.0,0.0,0.09824250870402003,0.25,0.35,0.0,0.09999999999999998
all,fixed_ev_m0_5,Spergularia marina,100,0.09,49.0,1.0,0.1044493409416539,0.55,0.51,0.02040816326530612,-0.040000000000000036
all,fixed_ev_m0_5,Spigelia marilandica,100,0.05,33.0,0.0,0.10365270030549541,0.33,0.38,0.0,0.04999999999999999
all,fixed_ev_m0_5,Stachys chamissonis,100,0.18,41.0,3.0,0.1557238095956542,0.48,0.49,0.07317073170731707,0.010000000000000009
all,fixed_ev_m0_5,Streptopus amplexifolius,100,0.01,25.0,1.0,0.1058598242165632,0.25,0.25,0.04,0.0
all,fixed_ev_m0_5,Styphelia nesophila,100,0.0,34.0,0.0,0.05497905245805586,0.34,0.34,0.0,0.0
all,fixed_ev_m0_5,Styphelia sieberi,100,0.01,20.0,0.0,0.09178678868904254,0.21,0.2,0.0,-0.009999999999999981
all,fixed_ev_m0_5,Symphoricarpos albus,100,0.09,37.0,0.0,0.09456903020707451,0.41,0.42,0.0,0.010000000000000009
all,fixed_ev_m0_5,Symphoricarpos occidentalis,100,0.04,49.0,0.0,0.0662141960861244,0.52,0.5,0.0,-0.020000000000000018
all,fixed_ev_m0_5,Symphyotrichum puniceum,100,0.17,63.0,3.0,0.10273396493307822,0.72,0.68,0.047619047619047616,-0.039999999999999925
all,fixed_ev_m0_5,Symphyotrichum subulatum,100,0.07,61.0,2.0,0.09105269461896552,0.65,0.62,0.03278688524590164,-0.030000000000000027
all,fixed_ev_m0_5,Tabebuia rosea,100,0.03,18.0,1.0,0.0959486798182073,0.2,0.18,0.05555555555555555,-0.020000000000000018
all,fixed_ev_m0_5,Taenidia integerrima,100,0.04,58.0,1.0,0.0863992506830349,0.59,0.6,0.017241379310344827,0.010000000000000009
all,fixed_ev_m0_5,Tanacetum corymbosum,100,0.05,71.0,0.0,0.09573345906445546,0.74,0.73,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Taraxacum erythrospermum,100,0.0,75.0,0.0,0.10252817829966852,0.75,0.75,0.0,0.0
all,fixed_ev_m0_5,Tecoma stans,100,0.01,63.0,0.0,0.15301714739507855,0.63,0.64,0.0,0.010000000000000009
all,fixed_ev_m0_5,Tecomaria capensis,100,0.04,33.0,1.0,0.16495852331781094,0.33,0.36,0.030303030303030304,0.02999999999999997
all,fixed_ev_m0_5,Tephroseris palustris,100,0.02,68.0,0.0,0.11769170171329842,0.69,0.69,0.0,0.0
all,fixed_ev_m0_5,Tetratheca ciliata,100,0.28,47.0,7.0,0.1519550343311041,0.58,0.57,0.14893617021276595,-0.010000000000000009
all,fixed_ev_m0_5,Thalictrum dasycarpum,100,0.06,61.0,2.0,0.1315053380859892,0.62,0.64,0.03278688524590164,0.020000000000000018
all,fixed_ev_m0_5,Thelymitra hatchii,100,0.06,29.0,0.0,0.09171931837767004,0.31,0.33,0.0,0.020000000000000018
all,fixed_ev_m0_5,Thunbergia grandiflora,100,0.15,40.0,6.0,0.12176320483457032,0.43,0.46,0.15,0.030000000000000027
all,fixed_ev_m0_5,Thymus praecox,100,0.13,43.0,2.0,0.1327814104714695,0.45,0.52,0.046511627906976744,0.07
all,fixed_ev_m0_5,Torenia concolor,100,0.06,49.0,0.0,0.08931468799281156,0.49,0.55,0.0,0.06000000000000005
all,fixed_ev_m0_5,Tradescantia fluminensis,100,0.0,50.0,0.0,0.07785554540893042,0.5,0.5,0.0,0.0
all,fixed_ev_m0_5,Trifolium angustifolium,100,0.11,26.0,2.0,0.11555829852965427,0.32,0.29,0.07692307692307693,-0.030000000000000027
all,fixed_ev_m0_5,Trifolium glomeratum,100,0.1,39.0,2.0,0.12688813688452139,0.41,0.45,0.05128205128205128,0.040000000000000036
all,fixed_ev_m0_5,Trifolium microdon,100,0.1,25.0,0.0,0.1167442829671339,0.3,0.3,0.0,0.0
all,fixed_ev_m0_5,Trifolium wormskioldii,100,0.06,43.0,1.0,0.10526230642454146,0.45,0.46,0.023255813953488372,0.010000000000000009
all,fixed_ev_m0_5,Triglochin maritima,100,0.04,35.0,2.0,0.12442161422417611,0.35,0.37,0.05714285714285714,0.020000000000000018
all,fixed_ev_m0_5,Trillium rugelii,100,0.02,19.0,1.0,0.12672210044163346,0.19,0.2,0.05263157894736842,0.010000000000000009
all,fixed_ev_m0_5,Tulipa sylvestris,100,0.02,52.0,0.0,0.12859434773700576,0.52,0.54,0.0,0.020000000000000018
all,fixed_ev_m0_5,Utricularia macrorhiza,100,0.03,65.0,0.0,0.10523550490018174,0.68,0.65,0.0,-0.030000000000000027
all,fixed_ev_m0_5,Vaccinium arboreum,100,0.04,40.0,1.0,0.07259355200432181,0.42,0.41,0.025,-0.010000000000000009
all,fixed_ev_m0_5,Vaccinium pallidum,100,0.06,22.0,1.0,0.11150177835753639,0.23,0.26,0.045454545454545456,0.03
all,fixed_ev_m0_5,Valeriana edulis,100,0.13,55.0,1.0,0.12838393513065535,0.6,0.62,0.01818181818181818,0.020000000000000018
all,fixed_ev_m0_5,Vernonia gigantea,100,0.22,37.0,4.0,0.1376360757338068,0.44,0.48,0.10810810810810811,0.03999999999999998
all,fixed_ev_m0_5,Vernonia noveboracensis,100,0.24,42.0,5.0,0.13276895349663234,0.49,0.54,0.11904761904761904,0.050000000000000044
all,fixed_ev_m0_5,Veronica alpina,100,0.07,47.0,1.0,0.08492066701319323,0.5,0.5,0.02127659574468085,0.0
all,fixed_ev_m0_5,Veronica spicata,100,0.11,53.0,2.0,0.08809650639288108,0.56,0.59,0.03773584905660377,0.029999999999999916
all,fixed_ev_m0_5,Viburnum rafinesqueanum,100,0.01,68.0,0.0,0.05518471928382807,0.69,0.68,0.0,-0.009999999999999898
all,fixed_ev_m0_5,Vicia americana,100,0.15,24.0,0.0,0.12104180078553126,0.32,0.31,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Vicia grandiflora,100,0.04,29.0,1.0,0.13887904665687947,0.32,0.29,0.034482758620689655,-0.030000000000000027
all,fixed_ev_m0_5,Vicia hirsuta,100,0.01,47.0,0.0,0.05848091108212559,0.47,0.48,0.0,0.010000000000000009
all,fixed_ev_m0_5,Vicia tetrasperma,100,0.11,43.0,2.0,0.11688892208045702,0.5,0.45,0.046511627906976744,-0.04999999999999999
all,fixed_ev_m0_5,Vincetoxicum hirundinaria,100,0.05,59.0,2.0,0.1373076380475502,0.61,0.6,0.03389830508474576,-0.010000000000000009
all,fixed_ev_m0_5,Viola arvensis,100,0.05,60.0,0.0,0.058624734990167106,0.63,0.62,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Viola cornuta,100,0.11,52.0,2.0,0.09597302813267568,0.53,0.6,0.038461538461538464,0.06999999999999995
all,fixed_ev_m0_5,Viola pedunculata,100,0.0,69.0,0.0,0.10381220148463588,0.69,0.69,0.0,0.0
all,fixed_ev_m0_5,Viola rostrata,100,0.1,47.0,1.0,0.088638493609161,0.51,0.52,0.02127659574468085,0.010000000000000009
all,fixed_ev_m0_5,Viola tricolor,100,0.06,48.0,1.0,0.0803220925521714,0.5,0.51,0.020833333333333332,0.010000000000000009
all,fixed_ev_m0_5,Viscaria vulgaris,100,0.14,44.0,2.0,0.13172518964704366,0.52,0.48,0.045454545454545456,-0.040000000000000036
all,fixed_ev_m0_5,Volkameria inermis,100,0.01,58.0,0.0,0.06116463285123706,0.59,0.58,0.0,-0.010000000000000009
all,fixed_ev_m0_5,Wedelia hispida,100,0.01,80.0,0.0,0.12735811240801567,0.8,0.81,0.0,0.010000000000000009
all,fixed_ev_m0_5,Wurmbea dioica,100,0.0,43.0,0.0,0.0490570854077381,0.43,0.43,0.0,0.0
all,fixed_ev_m0_5,Xyris jupicai,100,0.02,55.0,1.0,0.09764837691406078,0.56,0.55,0.01818181818181818,-0.010000000000000009
