condition_id,panel,species,n_classifiable,spatial_rho
fixed_ev_p0_5,N,Spergularia marina,58,0.07673092864125258
fixed_ev_p0_5,N,Stachys chamissonis,50,-0.021369161041251736
fixed_ev_p0_5,N,Symphoricarpos albus,42,0.025809202569444356
fixed_ev_p0_5,N,Symphoricarpos occidentalis,53,0.12036968075098296
fixed_ev_p0_5,N,Taenidia integerrima,60,0.04161250639137009
fixed_ev_p0_5,N,Tanacetum corymbosum,74,0.07037669794146478
fixed_ev_p0_5,N,Tephroseris palustris,70,-0.03766521658362635
fixed_ev_p0_5,N,Tetratheca ciliata,51,0.07596047534036524
fixed_ev_p0_5,N,Thalictrum dasycarpum,61,-0.03232390460365591
fixed_ev_p0_5,N,Torenia concolor,49,0.004991524620160154
fixed_ev_p0_5,N,Tradescantia fluminensis,50,0.01460470648291943
fixed_ev_p0_5,N,Trifolium wormskioldii,43,0.046557879949775303
fixed_ev_p0_5,N,Utricularia macrorhiza,65,0.046639390609084445
fixed_ev_p0_5,N,Vaccinium arboreum,42,-0.04262854601012113
fixed_ev_p0_5,N,Valeriana edulis,64,0.07652825947862762
fixed_ev_p0_5,N,Viburnum rafinesqueanum,69,0.01991696736122062
fixed_ev_p0_5,N,Viola arvensis,62,0.04714771056684403
fixed_ev_p0_5,N,Volkameria inermis,59,-0.07043533043786122
fixed_ev_p0_5,N,Wedelia hispida,80,-0.06547575515782958
fixed_ev_p0_5,N,Wurmbea dioica,42,0.09420983870752446
fixed_ev_p0_5,N,Xyris jupicai,55,0.00820157708409943
fixed_ev_p0_5,N,Zephyranthes candida,56,0.08815595149787359
fixed_ev_p0_5,N,Zeuxine strateumatica,43,0.05377928654313492
fixed_ev_p0_5,P,Acacia ulicifolia,78,-0.027016304127612963
fixed_ev_p0_5,P,Aciphylla glacialis,79,0.04282061017207519
fixed_ev_p0_5,P,Actaea spicata,63,0.04859898975334105
fixed_ev_p0_5,P,Aegopodium podagraria,85,-0.05403340985758335
fixed_ev_p0_5,P,Agrimonia pilosa,70,0.05151170495293515
fixed_ev_p0_5,P,Agrostemma githago,59,0.0488414974276474
fixed_ev_p0_5,P,Allium praecox,73,0.1873128685389884
fixed_ev_p0_5,P,Amelanchier arborea,47,0.044831191462382874
fixed_ev_p0_5,P,Anemone virginiana,45,0.11062426686827895
fixed_ev_p0_5,P,Anemonoides quinquefolia,54,0.0566693733129992
fixed_ev_p0_5,P,Arctium minus,45,-0.09007401138542993
fixed_ev_p0_5,P,Baptisia australis,71,0.015275201994904586
fixed_ev_p0_5,P,Barbarea orthoceras,71,0.0012577699157088275
fixed_ev_p0_5,P,Biscutella laevigata,71,0.10119906069973539
fixed_ev_p0_5,P,Brodiaea coronaria,51,-0.036037876930371866
fixed_ev_p0_5,P,Buddleja davidii,44,0.04064355433427901
fixed_ev_p0_5,P,Calochortus concolor,41,0.038648022099172806
fixed_ev_p0_5,P,Calochortus plummerae,40,0.17055004515634795
fixed_ev_p0_5,P,Calycadenia multiglandulosa,63,-0.13998295437865088
fixed_ev_p0_5,P,Campanula giesekiana,74,0.12692765628956984
fixed_ev_p0_5,P,Campanula latifolia,41,0.042295183402102386
fixed_ev_p0_5,P,Campanula scouleri,41,-0.051905200979942924
fixed_ev_p0_5,P,Carduus acanthoides,60,-0.06446631622248872
fixed_ev_p0_5,P,Carlina vulgaris,42,-0.003220641736907383
fixed_ev_p0_5,P,Centaurea solstitialis,74,0.08127679458572735
fixed_ev_p0_5,P,Chelone lyonii,40,0.09651313086920311
fixed_ev_p0_5,P,Cochlospermum vitifolium,50,-0.06388098869542033
fixed_ev_p0_5,P,Conopholis alpina,50,-0.05494078871352782
fixed_ev_p0_5,P,Conradina canescens,74,0.006145639535981673
fixed_ev_p0_5,P,Convolvulus elegantissimus,56,-0.06043120918675009
fixed_ev_p0_5,P,Corethrogyne filaginifolia,51,0.03877414385093319
fixed_ev_p0_5,P,Cornus suecica,61,-0.07035256740288398
fixed_ev_p0_5,P,Cypripedium guttatum,45,0.08408587172099838
fixed_ev_p0_5,P,Delairea odorata,59,0.09372907900222982
fixed_ev_p0_5,P,Delphinium glaucum,43,0.11749446523740141
fixed_ev_p0_5,P,Delphinium nuttallianum,51,-0.04933541682889698
fixed_ev_p0_5,P,Dillwynia floribunda,61,-0.004693733039279457
fixed_ev_p0_5,P,Disphyma crassifolium,48,0.2438939208739855
fixed_ev_p0_5,P,Distimake dissectus,52,-0.0816574723481601
fixed_ev_p0_5,P,Elephantopus tomentosus,60,-0.07795698170813971
fixed_ev_p0_5,P,Erica arborea,40,-0.041406733713591555
fixed_ev_p0_5,P,Erica tetralix,60,0.06768929742177768
fixed_ev_p0_5,P,Erigeron divergens,88,0.043689646985215685
fixed_ev_p0_5,P,Erigeron linearis,89,0.05122785856331215
fixed_ev_p0_5,P,Erigeron quercifolius,84,0.15313135424939014
fixed_ev_p0_5,P,Erythranthe bicolor,66,0.1586038094367466
fixed_ev_p0_5,P,Erythranthe dentata,58,0.06683953345539316
fixed_ev_p0_5,P,Eutrochium fistulosum,42,0.10451655028764024
fixed_ev_p0_5,P,Falcaria vulgaris,68,0.04686003506046994
fixed_ev_p0_5,P,Gardenia jasminoides,45,0.06024430988990692
fixed_ev_p0_5,P,Gazania rigens,72,0.022386721507656793
fixed_ev_p0_5,P,Geobalanus oblongifolius,41,0.02640137557697939
fixed_ev_p0_5,P,Geranium macrorrhizum,44,0.04146699465085556
fixed_ev_p0_5,P,Geranium yeoi,61,0.1942957557976761
fixed_ev_p0_5,P,Gilia tricolor,77,-0.11406864331252516
fixed_ev_p0_5,P,Gompholobium huegelii,66,0.22224050368385992
fixed_ev_p0_5,P,Govenia liliacea,40,0.18344403792703348
fixed_ev_p0_5,P,Grewia occidentalis,47,0.13440052597290453
fixed_ev_p0_5,P,Grindelia squarrosa,71,0.08126941907401243
fixed_ev_p0_5,P,Guzmania monostachia,46,0.1301227245723083
fixed_ev_p0_5,P,Herbertia lahue,66,-0.03659111749693325
fixed_ev_p0_5,P,Heterotheca grandiflora,66,-0.04084670528314378
fixed_ev_p0_5,P,Hippocrepis comosa,75,0.04274467511826672
fixed_ev_p0_5,P,Ilex glabra,57,0.006612789061277436
fixed_ev_p0_5,P,Ipomoea nil,57,-0.025143461961471453
fixed_ev_p0_5,P,Ipomoea pes-caprae,52,-0.004259947033905802
fixed_ev_p0_5,P,Iris sibirica,49,-0.1647543099743196
fixed_ev_p0_5,P,Lantana involucrata,56,-0.042682079315844126
fixed_ev_p0_5,P,Lathyrus aphaca,69,0.004507805792837407
fixed_ev_p0_5,P,Leucaena leucocephala,55,-0.01094797232078524
fixed_ev_p0_5,P,Leucopogon affinis,64,0.08325976804394127
fixed_ev_p0_5,P,Leucopogon microphyllus,69,0.14821542174652902
fixed_ev_p0_5,P,Linum usitatissimum,60,-0.11427820837689398
fixed_ev_p0_5,P,Lobelia pedunculata,73,0.022115730144958223
fixed_ev_p0_5,P,Lomatium macrocarpum,54,0.3395747495304784
fixed_ev_p0_5,P,Lupinus havardii,59,-0.05555618722023683
fixed_ev_p0_5,P,Lysimachia europaea,71,-0.004213853763729498
fixed_ev_p0_5,P,Lysimachia quadrifolia,65,0.018992712659411905
fixed_ev_p0_5,P,Malacothrix saxatilis,65,-0.0064350700823550405
fixed_ev_p0_5,P,Malva moschata,55,0.018847956332067716
fixed_ev_p0_5,P,Marah oregana,58,-0.06513378513943928
fixed_ev_p0_5,P,Melaleuca citrina,41,0.05143167933934696
fixed_ev_p0_5,P,Moricandia arvensis,57,0.03123743624523785
fixed_ev_p0_5,P,Myosotis latifolia,66,-0.1078086575899237
fixed_ev_p0_5,P,Myrtus communis,59,0.010202465859202755
fixed_ev_p0_5,P,Navarretia heterodoxa,63,0.14672382709188525
fixed_ev_p0_5,P,Nicotiana longiflora,53,-0.019047513241827053
fixed_ev_p0_5,P,Olearia arborescens,58,0.02791607448929951
fixed_ev_p0_5,P,Opuntia humifusa,63,0.05376512427416024
fixed_ev_p0_5,P,Orchis mascula,41,0.06349165722921701
fixed_ev_p0_5,P,Ornithogalum umbellatum,68,-0.022002552973134786
fixed_ev_p0_5,P,Ornithopus compressus,52,0.08493872475461385
fixed_ev_p0_5,P,Palafoxia texana,73,0.05743815311125309
fixed_ev_p0_5,P,Pectis papposa,89,-0.06056672334777184
fixed_ev_p0_5,P,Persicaria nepalensis,63,0.018573748466063016
fixed_ev_p0_5,P,Phlox diffusa,73,0.02893356524030348
fixed_ev_p0_5,P,Pimelea serpyllifolia,53,0.1311466558484818
fixed_ev_p0_5,P,Portulaca pilosa,68,-0.06000283233493585
fixed_ev_p0_5,P,Portulaca suffrutescens,59,0.03914797282592915
fixed_ev_p0_5,P,Prunus ilicifolia,50,0.00889839133043103
fixed_ev_p0_5,P,Prunus mahaleb,56,0.06844025880878231
fixed_ev_p0_5,P,Pseudorchis albida,47,0.23226355680722058
fixed_ev_p0_5,P,Rafinesquia neomexicana,69,-0.021479630311444335
fixed_ev_p0_5,P,Ranunculus glacialis,65,0.046427112585209644
fixed_ev_p0_5,P,Ranunculus lyallii,71,0.1119614215035531
fixed_ev_p0_5,P,Ranunculus reflexus,42,0.13553946806628575
fixed_ev_p0_5,P,Ranunculus uncinatus,42,-0.08571284478009993
fixed_ev_p0_5,P,Raphanus raphanistrum,57,-0.05095946820527961
fixed_ev_p0_5,P,Rorippa palustris,63,0.09194998330413774
fixed_ev_p0_5,P,Rubus pubescens,50,0.11739250111033606
fixed_ev_p0_5,P,Ruellia metziae,69,-0.06272016837141393
fixed_ev_p0_5,P,Salvia longispicata,51,-0.0225334040054411
fixed_ev_p0_5,P,Salvia lyrata,43,0.0686312028992697
fixed_ev_p0_5,P,Sanguinaria canadensis,67,0.06253089438428566
fixed_ev_p0_5,P,Saxifraga tridactylites,55,-0.04546130259581591
fixed_ev_p0_5,P,Schelhammera undulata,49,-0.003340019353427301
fixed_ev_p0_5,P,Senecio mohavensis,66,0.10419300781871331
fixed_ev_p0_5,P,Senna hebecarpa,47,0.08212142807482133
fixed_ev_p0_5,P,Silene dioica,50,-0.14846400550432243
fixed_ev_p0_5,P,Silene rotundifolia,52,-0.0553151751533521
fixed_ev_p0_5,P,Silphium integrifolium,60,-0.10181682943782104
fixed_ev_p0_5,P,Sisymbrium irio,60,0.08871087130482024
fixed_ev_p0_5,P,Symphyotrichum puniceum,81,0.03154020266920084
fixed_ev_p0_5,P,Symphyotrichum subulatum,63,0.08114552829711555
fixed_ev_p0_5,P,Taraxacum erythrospermum,74,-0.013349162106348563
fixed_ev_p0_5,P,Tecoma stans,64,0.2927546684999808
fixed_ev_p0_5,P,Thunbergia grandiflora,47,0.04812070341277987
fixed_ev_p0_5,P,Thymus praecox,45,0.07156346327042348
fixed_ev_p0_5,P,Trifolium glomeratum,43,0.2242051345636788
fixed_ev_p0_5,P,Tulipa sylvestris,52,-0.005713481059849089
fixed_ev_p0_5,P,Vernonia gigantea,46,0.11651642271438757
fixed_ev_p0_5,P,Vernonia noveboracensis,48,-0.02505016512741773
fixed_ev_p0_5,P,Veronica alpina,48,-0.09603597545172445
fixed_ev_p0_5,P,Veronica spicata,55,0.018115261806061468
fixed_ev_p0_5,P,Vicia hirsuta,47,-0.0736653638458233
fixed_ev_p0_5,P,Vicia tetrasperma,51,-0.09186829688160107
fixed_ev_p0_5,P,Vincetoxicum hirundinaria,59,0.021344306868091783
fixed_ev_p0_5,P,Viola cornuta,53,-0.004506065943724044
fixed_ev_p0_5,P,Viola pedunculata,69,-0.021375775538044053
fixed_ev_p0_5,P,Viola rostrata,54,0.046793915593325304
fixed_ev_p0_5,P,Viola tricolor,51,0.13054404303317663
fixed_ev_p0_5,P,Viscaria vulgaris,50,0.024362123315884263
fixed_ev_p1_0,N,Abronia latifolia,72,-0.011907301684363075
fixed_ev_p1_0,N,Abronia umbellata,55,-0.011523773099739985
fixed_ev_p1_0,N,Acacia decurrens,45,-0.05959456724022345
fixed_ev_p1_0,N,Acacia suaveolens,69,0.03140283298949017
fixed_ev_p1_0,N,Acis autumnalis,46,-0.022891933345217344
fixed_ev_p1_0,N,Actaea racemosa,46,0.13337473759798438
fixed_ev_p1_0,N,Agave deserti,51,-0.010246380683935017
fixed_ev_p1_0,N,Amaryllis belladonna,42,0.0008508224617129892
fixed_ev_p1_0,N,Anemonastrum canadense,78,0.04554191332069551
fixed_ev_p1_0,N,Anthriscus caucalis,54,0.04570520539741579
fixed_ev_p1_0,N,Arabidopsis lyrata,77,0.06899361812134006
fixed_ev_p1_0,N,Argentina anserina,80,-0.007285742884309385
fixed_ev_p1_0,N,Asclepias brachystephana,46,-0.02092424247835904
fixed_ev_p1_0,N,Asclepias texana,60,0.12486453049136421
fixed_ev_p1_0,N,Bacopa monnieri,66,0.015580117011261524
fixed_ev_p1_0,N,Bidens frondosa,56,-0.036468057314623895
fixed_ev_p1_0,N,Bidens pilosa,63,0.1460294039013314
fixed_ev_p1_0,N,Blackstonia perfoliata,66,0.01926051794381267
fixed_ev_p1_0,N,Borago officinalis,41,0.07498529020171277
fixed_ev_p1_0,N,Briza media,56,-0.07085783862313115
fixed_ev_p1_0,N,Calochortus subalpinus,54,-0.0488333071657621
fixed_ev_p1_0,N,Calochortus venustus,47,-0.00568244133569483
fixed_ev_p1_0,N,Campanula cochleariifolia,70,0.1584051777680531
fixed_ev_p1_0,N,Campanula rapunculoides,45,-0.039676022833438566
fixed_ev_p1_0,N,Campanula trachelium,41,-0.03833348949061494
fixed_ev_p1_0,N,Caragana arborescens,50,0.01997490506609737
fixed_ev_p1_0,N,Carpodetus serratus,61,-0.006310287277728696
fixed_ev_p1_0,N,Catharanthus roseus,61,0.009257209314581728
fixed_ev_p1_0,N,Celmisia gracilenta,68,0.08979299179283058
fixed_ev_p1_0,N,Chaenactis fremontii,76,-0.0408032270027138
fixed_ev_p1_0,N,Clarkia purpurea,61,0.09129963481660834
fixed_ev_p1_0,N,Clarkia tenella,60,0.08949975732526391
fixed_ev_p1_0,N,Cochemiea dioica,41,-0.1017920217106269
fixed_ev_p1_0,N,Coreopsis basalis,66,-0.03909395605690076
fixed_ev_p1_0,N,Cotula australis,56,-0.015385532834899272
fixed_ev_p1_0,N,Crepis capillaris,74,-0.006080850494160634
fixed_ev_p1_0,N,Crotalaria retusa,49,-0.06871157901876787
fixed_ev_p1_0,N,Croton glandulosus,54,0.08723808180310674
fixed_ev_p1_0,N,Daphne cneorum,64,0.05009880420303117
fixed_ev_p1_0,N,Delphinium variegatum,48,-0.033887114198901364
fixed_ev_p1_0,N,Draba aizoides,77,-0.0373969144875228
fixed_ev_p1_0,N,Draba nemorosa,53,0.11432704650618195
fixed_ev_p1_0,N,Erinus alpinus,71,0.06584391366132988
fixed_ev_p1_0,N,Eriogonum pyrolifolium,70,0.06871344852366515
fixed_ev_p1_0,N,Eucrypta chrysanthemifolia,50,0.0954931178583693
fixed_ev_p1_0,N,Euonymus americanus,59,0.014105427694166455
fixed_ev_p1_0,N,Eupatorium rotundifolium,50,0.051826218252390685
fixed_ev_p1_0,N,Euphorbia cyathophora,41,0.026966741110705933
fixed_ev_p1_0,N,Evolvulus alsinoides,71,-0.011822447504643797
fixed_ev_p1_0,N,Evolvulus nummularius,67,-0.027823819003419573
fixed_ev_p1_0,N,Ficinia nodosa,55,-0.0020930355017050968
fixed_ev_p1_0,N,Florestina tripteris,77,-0.028605448529453476
fixed_ev_p1_0,N,Freesia leichtlinii,46,-0.0162554291138935
fixed_ev_p1_0,N,Galium aparine,49,-0.07827189255708193
fixed_ev_p1_0,N,Genista hispanica,87,-0.016348068239327794
fixed_ev_p1_0,N,Gentiana pneumonanthe,46,-0.13391566055765872
fixed_ev_p1_0,N,Glandularia gooddingii,77,0.06451455460787811
fixed_ev_p1_0,N,Glycyrrhiza lepidota,51,-0.010257902051585043
fixed_ev_p1_0,N,Gypsophila repens,85,0.022420180507860734
fixed_ev_p1_0,N,Hedera helix,48,-0.020374418575057385
fixed_ev_p1_0,N,Helianthemum nummularium,62,0.06308585644646161
fixed_ev_p1_0,N,Helianthus maximiliani,61,-0.022127993868595087
fixed_ev_p1_0,N,Helichrysum arenarium,80,0.0011680042034011974
fixed_ev_p1_0,N,Hypochaeris sessiliflora,59,0.08264180664467802
fixed_ev_p1_0,N,Ipomoea hederacea,57,0.03651874035263837
fixed_ev_p1_0,N,Ixeris chinensis,71,0.12220733466445521
fixed_ev_p1_0,N,Kallstroemia grandiflora,56,0.10300336411200853
fixed_ev_p1_0,N,Lagenophora strangulata,56,-0.05378070665819564
fixed_ev_p1_0,N,Lantana achyranthifolia,72,0.10860728306601976
fixed_ev_p1_0,N,Linaria canadensis,65,0.06792635657364153
fixed_ev_p1_0,N,Linaria texana,65,0.24748386619081936
fixed_ev_p1_0,N,Linum narbonense,51,0.05104564983810499
fixed_ev_p1_0,N,Lithophragma parviflorum,72,0.09131309178036955
fixed_ev_p1_0,N,Lobelia siphilitica,50,0.006112154486590721
fixed_ev_p1_0,N,Lomatium multifidum,48,0.042736345895850555
fixed_ev_p1_0,N,Lupinus latifolius,52,0.1002479278493788
fixed_ev_p1_0,N,Lupinus subcarnosus,64,-0.014832171256595902
fixed_ev_p1_0,N,Lygodesmia aphylla,51,-0.0018541296431762967
fixed_ev_p1_0,N,Lygodesmia texana,47,0.0010086756043290437
fixed_ev_p1_0,N,Maianthemum dilatatum,59,0.023787457369752275
fixed_ev_p1_0,N,Malva multiflora,53,-0.013849754801656436
fixed_ev_p1_0,N,Malva nicaeensis,56,0.09315997161165566
fixed_ev_p1_0,N,Matthiola incana,58,-0.012113713612857575
fixed_ev_p1_0,N,Medicago arborea,56,-0.03290074175008769
fixed_ev_p1_0,N,Melampyrum cristatum,45,-0.00729025302236784
fixed_ev_p1_0,N,Mentha longifolia,77,-0.007197836238528163
fixed_ev_p1_0,N,Mycelis muralis,59,-0.02767382222167281
fixed_ev_p1_0,N,Myoporum insulare,56,0.001381008150143548
fixed_ev_p1_0,N,Narcissus assoanus,75,0.017203333556931474
fixed_ev_p1_0,N,Narcissus deficiens,46,-0.018078336590377796
fixed_ev_p1_0,N,Narthecium ossifragum,52,-0.1461301988335701
fixed_ev_p1_0,N,Nelumbo lutea,51,-0.003179411142320444
fixed_ev_p1_0,N,Oenothera acaulis,60,0.026591787260742007
fixed_ev_p1_0,N,Opuntia cespitosa,52,0.028930671067319103
fixed_ev_p1_0,N,Packera sanguisorbae,66,0.028123796496767873
fixed_ev_p1_0,N,Pancratium illyricum,43,0.10309987414205757
fixed_ev_p1_0,N,Pectocarya recurvata,43,-0.0580255508148932
fixed_ev_p1_0,N,Penstemon barbatus,52,0.03118831953701022
fixed_ev_p1_0,N,Penstemon heterophyllus,46,-0.06184539598045612
fixed_ev_p1_0,N,Persicaria attenuata,49,0.09702439026189842
fixed_ev_p1_0,N,Phacelia fremontii,72,0.07633426612609406
fixed_ev_p1_0,N,Pholisma arenarium,49,-0.07370720691971722
fixed_ev_p1_0,N,Pimpinella saxifraga,77,-0.032241074157892166
fixed_ev_p1_0,N,Pisum sativum,46,-0.02438988118914114
fixed_ev_p1_0,N,Platycodon grandiflorus,47,-0.05836926550555164
fixed_ev_p1_0,N,Praxelis clematidea,74,0.06372921495357438
fixed_ev_p1_0,N,Primula mistassinica,79,0.021901581443716664
fixed_ev_p1_0,N,Prospero autumnale,53,-0.0028627012238002848
fixed_ev_p1_0,N,Rhododendron lapponicum,58,0.13855590363083795
fixed_ev_p1_0,N,Ribes rubrum,45,0.029613402999764993
fixed_ev_p1_0,N,Ricinocarpos pinifolius,76,0.10315947786382906
fixed_ev_p1_0,N,Robinia neomexicana,43,0.008317202702527397
fixed_ev_p1_0,N,Rosa californica,48,0.007328554957819379
fixed_ev_p1_0,N,Rudbeckia fulgida,54,-0.014559787155305773
fixed_ev_p1_0,N,Salvia carduacea,54,0.023680087641297715
fixed_ev_p1_0,N,Sambucus ebulus,64,0.09625529390350987
fixed_ev_p1_0,N,Saxifraga tricuspidata,70,0.08876131826953661
fixed_ev_p1_0,N,Scaevola ramosissima,50,-0.02229550221393614
fixed_ev_p1_0,N,Senecio hispidulus,43,0.030628374186975487
fixed_ev_p1_0,N,Senecio pterophorus,74,0.004449891827278441
fixed_ev_p1_0,N,Senna armata,62,-0.09189683695851221
fixed_ev_p1_0,N,Senna septemtrionalis,62,0.04655489114151651
fixed_ev_p1_0,N,Silene colorata,61,0.058386959840390315
fixed_ev_p1_0,N,Silene nutans,54,-0.0210977571394913
fixed_ev_p1_0,N,Solanum carolinense,56,-0.049842952414761554
fixed_ev_p1_0,N,Spergularia marina,57,0.012455959751649152
fixed_ev_p1_0,N,Stachys chamissonis,48,0.016416616226604192
fixed_ev_p1_0,N,Symphoricarpos albus,45,0.036596680230231535
fixed_ev_p1_0,N,Symphoricarpos occidentalis,53,0.12506699884514721
fixed_ev_p1_0,N,Taenidia integerrima,55,0.04457226214761958
fixed_ev_p1_0,N,Tanacetum corymbosum,74,0.06589896204063285
fixed_ev_p1_0,N,Tephroseris palustris,68,-0.022357395521152904
fixed_ev_p1_0,N,Tetratheca ciliata,53,0.023209327935604998
fixed_ev_p1_0,N,Thalictrum dasycarpum,61,-0.06457813228256533
fixed_ev_p1_0,N,Torenia concolor,47,0.11896939908623845
fixed_ev_p1_0,N,Tradescantia fluminensis,50,0.015824194340453616
fixed_ev_p1_0,N,Trifolium wormskioldii,44,0.04433954591858376
fixed_ev_p1_0,N,Utricularia macrorhiza,67,0.09431242736501001
fixed_ev_p1_0,N,Vaccinium arboreum,43,-0.05944934123596802
fixed_ev_p1_0,N,Valeriana edulis,62,0.0807412590497706
fixed_ev_p1_0,N,Viburnum rafinesqueanum,69,0.053382164118473484
fixed_ev_p1_0,N,Viola arvensis,63,0.08582116784041054
fixed_ev_p1_0,N,Volkameria inermis,58,-0.09410506971479238
fixed_ev_p1_0,N,Wedelia hispida,79,-0.04190674487867663
fixed_ev_p1_0,N,Wurmbea dioica,43,0.11368734192736925
fixed_ev_p1_0,N,Xyris jupicai,52,-0.01074288287766639
fixed_ev_p1_0,N,Zephyranthes candida,57,0.06332611938427415
fixed_ev_p1_0,N,Zeuxine strateumatica,43,0.10699198204496237
fixed_ev_p1_0,P,Acacia ulicifolia,80,-0.048988505815579446
fixed_ev_p1_0,P,Aciphylla glacialis,77,0.026116170225641035
fixed_ev_p1_0,P,Actaea spicata,63,0.017764567601868807
fixed_ev_p1_0,P,Aegopodium podagraria,85,-0.0445523184074921
fixed_ev_p1_0,P,Agrimonia pilosa,69,0.053773863668608805
fixed_ev_p1_0,P,Agrostemma githago,61,0.06966540444447218
fixed_ev_p1_0,P,Allium praecox,76,0.18554771563983477
fixed_ev_p1_0,P,Allium vineale,43,0.00428312169411161
fixed_ev_p1_0,P,Amelanchier arborea,48,0.02932803065630169
fixed_ev_p1_0,P,Anemone virginiana,46,0.09391060390135322
fixed_ev_p1_0,P,Anemonoides quinquefolia,54,0.03192672984383523
fixed_ev_p1_0,P,Arctium minus,45,-0.062203483262064894
fixed_ev_p1_0,P,Baptisia australis,65,0.029136159638322053
fixed_ev_p1_0,P,Barbarea orthoceras,71,0.03758088474201063
fixed_ev_p1_0,P,Biscutella laevigata,70,0.10155118989883136
fixed_ev_p1_0,P,Brodiaea coronaria,45,0.035324192821955806
fixed_ev_p1_0,P,Buddleja davidii,43,0.018313087281157596
fixed_ev_p1_0,P,Calochortus concolor,40,0.0929802772396202
fixed_ev_p1_0,P,Calochortus plummerae,44,0.16678828049373956
fixed_ev_p1_0,P,Calycadenia multiglandulosa,63,-0.15040249251455895
fixed_ev_p1_0,P,Campanula giesekiana,61,0.07780576321440293
fixed_ev_p1_0,P,Campanula scouleri,42,-0.06281094991884038
fixed_ev_p1_0,P,Carduus acanthoides,59,-0.04673406520830225
fixed_ev_p1_0,P,Centaurea solstitialis,74,0.0747607778326779
fixed_ev_p1_0,P,Chelone lyonii,51,0.05793021814464874
fixed_ev_p1_0,P,Cochlospermum vitifolium,50,-0.045709865836518926
fixed_ev_p1_0,P,Conopholis alpina,51,-0.04143526134833003
fixed_ev_p1_0,P,Conradina canescens,75,-0.0065940521438355056
fixed_ev_p1_0,P,Convolvulus elegantissimus,58,-0.02053174944015662
fixed_ev_p1_0,P,Corethrogyne filaginifolia,52,0.07760567725295854
fixed_ev_p1_0,P,Cornus suecica,60,-0.09323599405610361
fixed_ev_p1_0,P,Cypripedium guttatum,46,0.0958677853219944
fixed_ev_p1_0,P,Delairea odorata,59,0.037511366370721784
fixed_ev_p1_0,P,Delphinium glaucum,42,0.08999180480585436
fixed_ev_p1_0,P,Delphinium nuttallianum,44,-0.009315330702330038
fixed_ev_p1_0,P,Dillwynia floribunda,60,-0.025112808051201054
fixed_ev_p1_0,P,Disphyma crassifolium,46,0.24424526644693162
fixed_ev_p1_0,P,Distimake dissectus,54,-0.07251874408151403
fixed_ev_p1_0,P,Elephantopus tomentosus,60,-0.08535863958913757
fixed_ev_p1_0,P,Erica arborea,40,-0.036821256091176
fixed_ev_p1_0,P,Erica tetralix,61,0.0757894097996161
fixed_ev_p1_0,P,Erigeron divergens,89,0.02108913385567658
fixed_ev_p1_0,P,Erigeron linearis,88,0.03851828826910653
fixed_ev_p1_0,P,Erigeron quercifolius,88,0.08683063831673395
fixed_ev_p1_0,P,Erythranthe bicolor,65,0.15827243128059776
fixed_ev_p1_0,P,Erythranthe dentata,58,0.06804797793469426
fixed_ev_p1_0,P,Eutrochium fistulosum,42,0.08502462224366329
fixed_ev_p1_0,P,Falcaria vulgaris,67,0.04422081291642644
fixed_ev_p1_0,P,Gardenia jasminoides,45,0.10571009415962834
fixed_ev_p1_0,P,Gazania rigens,72,-0.004229159928788728
fixed_ev_p1_0,P,Geobalanus oblongifolius,46,0.02584760956638848
fixed_ev_p1_0,P,Geranium macrorrhizum,44,-0.0044957817163804245
fixed_ev_p1_0,P,Geranium yeoi,61,0.18744261822208175
fixed_ev_p1_0,P,Gilia tricolor,79,-0.1088618271057752
fixed_ev_p1_0,P,Gompholobium huegelii,63,0.2545040456963795
fixed_ev_p1_0,P,Govenia liliacea,40,0.1969524048426216
fixed_ev_p1_0,P,Grewia occidentalis,52,0.027966867207299212
fixed_ev_p1_0,P,Grindelia squarrosa,71,0.062407019526496674
