stage,photo_id,inclusions
evaluation,631780963,40
evaluation,631799226,60
evaluation,631823847,56
evaluation,631838637,35
evaluation,631851979,41
evaluation,631868565,61
evaluation,631885891,53
evaluation,631929421,61
evaluation,631990129,54
evaluation,632003800,50
evaluation,632022088,55
evaluation,632044529,49
evaluation,632050008,30
evaluation,632056661,32
evaluation,632065781,30
evaluation,632108525,38
evaluation,632116293,30
evaluation,632158664,42
evaluation,632164518,40
evaluation,632176266,45
evaluation,632193715,29
evaluation,632194222,48
evaluation,632247255,48
evaluation,632255866,37
evaluation,632301396,43
evaluation,632303185,44
evaluation,632310813,46
evaluation,632338015,55
evaluation,632338049,39
evaluation,632350951,61
evaluation,632354555,57
evaluation,632385921,50
evaluation,632403820,61
evaluation,632406612,44
evaluation,632449347,40
evaluation,632526702,43
evaluation,632558078,41
evaluation,632599069,50
evaluation,632655995,50
evaluation,632663748,48
evaluation,632682286,57
evaluation,632766286,50
evaluation,632767920,51
evaluation,632774276,44
evaluation,632794655,54
evaluation,632811952,40
evaluation,632823858,37
evaluation,632840692,57
evaluation,632858222,29
evaluation,632885853,58
evaluation,632919228,58
evaluation,632930732,53
evaluation,632938817,52
evaluation,632951338,64
evaluation,632985326,32
evaluation,633022279,39
evaluation,633061088,42
evaluation,633081589,39
evaluation,633082481,38
evaluation,633085334,40
evaluation,633097261,21
evaluation,633105573,71
evaluation,633160633,53
evaluation,633161880,49
evaluation,633162569,75
evaluation,633163690,52
evaluation,633198826,51
evaluation,633260771,60
evaluation,633271065,51
evaluation,633360521,48
evaluation,633506178,51
evaluation,633535326,63
evaluation,633536335,60
evaluation,633552103,26
evaluation,633567264,43
evaluation,633616664,50
evaluation,633672452,56
evaluation,633676043,35
evaluation,633689759,49
evaluation,633794946,68
evaluation,633814352,41
evaluation,633824259,40
evaluation,633924711,37
evaluation,634003914,57
evaluation,634200440,46
evaluation,634306541,64
evaluation,634330888,43
evaluation,634341845,54
evaluation,634342341,61
evaluation,634342648,43
evaluation,634355862,53
evaluation,634404433,21
evaluation,634456241,40
evaluation,634479468,49
evaluation,634543103,56
evaluation,634605505,49
evaluation,634608820,35
evaluation,634629269,31
evaluation,634631086,45
evaluation,634664664,41
evaluation,634697640,27
evaluation,634708225,59
evaluation,634745252,62
evaluation,634774011,62
evaluation,634775865,39
evaluation,634790173,50
evaluation,634800481,43
evaluation,634935350,37
evaluation,634991807,35
evaluation,635001094,57
evaluation,635048372,32
evaluation,635078792,56
evaluation,635178366,34
evaluation,635230004,62
evaluation,635252441,41
evaluation,635254303,25
evaluation,635254820,31
evaluation,635265045,22
evaluation,635326370,35
evaluation,635350782,40
evaluation,635413447,44
evaluation,635446850,58
evaluation,635519834,64
evaluation,635529194,60
evaluation,635580901,42
evaluation,635590380,24
evaluation,635609690,57
evaluation,635644951,43
evaluation,635684591,54
evaluation,635685648,45
evaluation,635685962,36
evaluation,635736734,49
evaluation,635800618,54
evaluation,635820588,39
evaluation,635866058,29
evaluation,635872415,43
evaluation,635903900,54
evaluation,635925136,51
evaluation,635926071,36
evaluation,635975071,47
evaluation,636011482,54
evaluation,636024597,62
evaluation,636084938,31
evaluation,636091295,45
evaluation,636118343,61
evaluation,636147511,53
evaluation,636150804,48
evaluation,636183919,35
evaluation,636236945,56
evaluation,636242491,57
evaluation,636270186,30
evaluation,636286610,50
evaluation,636381695,71
evaluation,636414761,38
evaluation,636420130,48
evaluation,636442548,34
evaluation,636575927,44
evaluation,636576766,51
evaluation,636584031,39
evaluation,636609702,58
evaluation,636674698,39
evaluation,636692914,60
evaluation,636704859,52
evaluation,636737050,47
evaluation,636800549,69
evaluation,636846886,64
evaluation,636885585,31
evaluation,636909214,43
evaluation,636919539,46
evaluation,636980405,48
evaluation,637040666,50
evaluation,637070487,59
evaluation,637074301,23
evaluation,637088219,34
evaluation,637108561,48
evaluation,637131305,38
evaluation,637163256,67
evaluation,637164483,58
evaluation,637230465,53
evaluation,637279577,47
evaluation,637282120,59
evaluation,637306918,54
evaluation,637363210,59
evaluation,637407848,50
evaluation,637470673,32
evaluation,637504596,40
evaluation,637510572,43
evaluation,637548202,62
evaluation,637577086,51
evaluation,637585831,30
evaluation,637631092,55
evaluation,637642319,35
evaluation,637708178,47
evaluation,637708191,18
evaluation,637724960,56
evaluation,637744104,47
evaluation,637756623,40
evaluation,637766575,59
evaluation,637822463,36
evaluation,637833146,55
evaluation,637841877,59
evaluation,637888376,41
evaluation,637891562,56
evaluation,637894046,60
evaluation,637958947,57
evaluation,637988098,62
evaluation,638013458,51
evaluation,638033795,39
evaluation,638063406,47
evaluation,638158759,38
evaluation,638183676,39
evaluation,638210242,50
evaluation,638379602,48
evaluation,638400670,38
evaluation,638421182,31
evaluation,638433236,55
evaluation,638461364,48
evaluation,638466921,52
evaluation,638496684,23
evaluation,638499214,42
evaluation,638504625,41
evaluation,638504824,42
evaluation,638518399,39
evaluation,638531701,44
evaluation,638532793,41
evaluation,638568819,42
evaluation,638600658,54
evaluation,638600996,60
evaluation,638629429,44
evaluation,638634930,46
evaluation,638640398,38
evaluation,638641129,52
evaluation,638653262,40
evaluation,638670349,31
evaluation,638681533,32
evaluation,638692388,44
evaluation,638756962,71
evaluation,638760462,49
evaluation,638763815,46
evaluation,638842533,27
evaluation,638880671,45
evaluation,638882402,36
evaluation,638936563,52
evaluation,638938354,38
evaluation,638962945,43
evaluation,638970285,26
evaluation,638973511,44
evaluation,639016524,46
evaluation,639048278,39
evaluation,639077155,46
evaluation,639079755,45
evaluation,639084821,38
evaluation,639088526,44
evaluation,639108904,42
evaluation,639115106,54
evaluation,639149954,51
evaluation,639195497,48
evaluation,639356966,65
evaluation,639364808,56
evaluation,639377195,49
evaluation,639412676,32
evaluation,639416711,54
evaluation,639425754,59
evaluation,639442148,43
evaluation,639464588,61
evaluation,639505634,43
evaluation,639525654,42
evaluation,639532972,41
evaluation,639537515,39
evaluation,639540405,42
evaluation,639569361,51
evaluation,639590880,50
evaluation,639601673,49
evaluation,639616888,32
evaluation,639649674,50
evaluation,639654600,69
evaluation,639691937,60
evaluation,639728686,38
evaluation,639746161,45
evaluation,639883478,25
evaluation,639994732,64
evaluation,640004757,67
evaluation,640009215,35
evaluation,640012280,45
evaluation,640080060,33
evaluation,640093790,47
evaluation,640098091,41
evaluation,640121870,34
evaluation,640127103,54
evaluation,640129875,45
evaluation,640139317,59
evaluation,640150613,35
evaluation,640196865,28
evaluation,640228324,45
evaluation,640248856,55
evaluation,640259400,61
evaluation,640289609,57
evaluation,640337810,45
evaluation,640459540,38
evaluation,640483859,45
evaluation,640496620,46
evaluation,640590587,46
evaluation,640597612,38
evaluation,640598602,40
evaluation,640636267,46
evaluation,640667119,33
evaluation,640700026,44
evaluation,640709483,43
evaluation,640711620,53
evaluation,640713883,34
evaluation,640721357,42
evaluation,640743438,36
evaluation,640747157,30
evaluation,640748655,37
evaluation,640753560,49
evaluation,640760235,54
evaluation,640760914,58
evaluation,640770034,28
evaluation,640772611,61
evaluation,640788366,54
evaluation,640799453,37
evaluation,640808760,27
evaluation,640814772,47
evaluation,640820749,43
evaluation,640839542,48
evaluation,640922618,37
evaluation,640967216,48
evaluation,640967914,50
evaluation,641011696,41
evaluation,641113873,66
evaluation,641159881,56
evaluation,641189781,54
evaluation,641320255,65
evaluation,641348837,53
evaluation,641415851,53
evaluation,641516271,43
evaluation,641559142,38
evaluation,641655893,42
evaluation,641750946,26
evaluation,641804886,41
evaluation,641811452,51
evaluation,641841684,30
evaluation,641876471,63
evaluation,641890480,32
evaluation,641904158,38
evaluation,641909872,48
evaluation,641939957,69
evaluation,641981848,51
evaluation,641992789,66
evaluation,641998417,34
evaluation,642025214,39
evaluation,642090767,43
evaluation,642119468,38
evaluation,642140848,30
evaluation,642260679,45
evaluation,642264161,62
evaluation,642353828,51
evaluation,642360166,34
evaluation,642384330,53
evaluation,642394102,42
evaluation,642397305,43
evaluation,642442408,55
evaluation,642489739,35
evaluation,642491405,37
evaluation,642526054,50
evaluation,642572293,43
evaluation,642602869,50
evaluation,642615857,28
evaluation,642624878,61
evaluation,642635109,59
evaluation,642640563,55
evaluation,642712563,54
evaluation,642737293,35
evaluation,642808145,38
evaluation,642811043,33
evaluation,642875024,34
evaluation,642880055,39
evaluation,642907389,36
evaluation,642967471,38
evaluation,642990712,62
evaluation,643007297,33
evaluation,643011346,48
evaluation,643015405,58
evaluation,643051301,35
evaluation,643119144,40
evaluation,643173748,46
evaluation,643214680,47
evaluation,643219952,52
evaluation,643224248,35
evaluation,643508251,40
evaluation,643617834,47
evaluation,643640952,54
evaluation,643671321,52
evaluation,643684037,39
evaluation,643695902,52
evaluation,643705054,64
evaluation,643727781,24
evaluation,643850090,53
evaluation,643963490,54
evaluation,643971785,42
evaluation,643974956,39
evaluation,644000436,41
evaluation,644041220,37
evaluation,644046640,48
evaluation,644191318,33
evaluation,644284450,51
evaluation,644383160,33
evaluation,644403488,42
evaluation,644412655,58
evaluation,644449391,42
evaluation,644480015,36
evaluation,644553013,57
evaluation,644564569,45
evaluation,644579478,45
evaluation,644583552,41
evaluation,644679330,30
evaluation,644762305,52
evaluation,644825587,67
evaluation,644878274,24
evaluation,644932199,23
evaluation,644942345,57
evaluation,645160411,38
evaluation,645189540,43
evaluation,645196671,69
evaluation,645265348,72
evaluation,645274978,66
evaluation,645356138,41
evaluation,645365015,37
evaluation,645393581,31
evaluation,645394377,62
evaluation,645394447,69
evaluation,645420859,51
evaluation,645576201,62
evaluation,646078205,36
evaluation,646223281,53
evaluation,646242818,39
evaluation,646244951,32
evaluation,646369637,26
evaluation,646390496,36
evaluation,646484676,50
evaluation,646527257,32
evaluation,646646582,58
evaluation,646758021,50
evaluation,646761471,44
evaluation,646814266,35
evaluation,646855554,29
evaluation,646925406,41
evaluation,646938838,33
evaluation,647084903,48
evaluation,647182646,35
evaluation,647186961,45
evaluation,647269822,52
evaluation,647275875,50
evaluation,647577645,29
evaluation,647596175,39
evaluation,647728079,50
evaluation,647812669,59
evaluation,647813289,56
evaluation,647826176,51
evaluation,647855468,34
evaluation,647993159,36
evaluation,648094681,48
evaluation,648199219,52
evaluation,648262194,63
evaluation,648269071,41
evaluation,648280019,31
evaluation,648301381,39
evaluation,648312034,47
evaluation,648389335,43
evaluation,648449450,31
evaluation,648463071,39
evaluation,648476403,45
evaluation,649086106,46
evaluation,649170904,42
evaluation,649181974,52
evaluation,649230527,38
evaluation,649237810,59
evaluation,649253284,43
evaluation,649257399,54
evaluation,649340214,33
evaluation,649371576,43
evaluation,649390599,46
evaluation,649444301,42
evaluation,649474177,57
evaluation,649509143,43
evaluation,649551342,36
evaluation,649589696,24
evaluation,649599234,44
evaluation,649615882,58
evaluation,649677689,40
evaluation,649772737,46
evaluation,649797438,58
evaluation,649853795,69
evaluation,649993276,40
evaluation,650166263,47
evaluation,650177003,60
evaluation,650271634,62
evaluation,650286206,22
evaluation,650321889,40
evaluation,650337103,61
evaluation,650358598,42
evaluation,650364410,42
evaluation,650364501,53
evaluation,650507475,57
evaluation,650513159,55
evaluation,650542716,70
evaluation,650555998,35
evaluation,650616418,68
evaluation,650634783,52
evaluation,650654538,42
evaluation,650657091,47
evaluation,650689869,20
evaluation,650696549,56
evaluation,650708938,35
evaluation,650732056,57
evaluation,650766852,32
evaluation,650778214,58
evaluation,650780328,47
evaluation,650797073,41
evaluation,650842805,54
evaluation,650869182,58
evaluation,650897432,71
evaluation,650945583,51
evaluation,650953727,44
evaluation,651043983,35
evaluation,651055510,39
evaluation,651202153,30
evaluation,651225854,36
evaluation,651254679,38
evaluation,651321130,26
evaluation,651353710,33
evaluation,651404815,51
evaluation,651407321,46
evaluation,651419539,30
evaluation,651453370,51
evaluation,651459680,49
evaluation,651465835,56
evaluation,651513215,49
evaluation,651537208,22
evaluation,651561832,44
evaluation,651616772,46
evaluation,651664481,34
evaluation,651854743,40
evaluation,651937688,35
evaluation,651997951,53
evaluation,652002534,36
evaluation,652006298,33
evaluation,652012765,42
evaluation,652051397,31
evaluation,652059229,38
evaluation,652093306,52
evaluation,652096852,40
evaluation,652111067,48
evaluation,652132198,52
evaluation,652145162,45
evaluation,652158038,44
evaluation,652195368,35
evaluation,652226101,60
evaluation,652238744,46
evaluation,652370492,41
evaluation,652408652,50
evaluation,652418666,69
evaluation,652542979,38
evaluation,652549253,42
evaluation,652570193,48
evaluation,652607021,46
evaluation,652671555,37
evaluation,652671918,36
evaluation,652698400,39
evaluation,652754224,40
evaluation,652786411,39
evaluation,652797831,32
evaluation,652800269,45
evaluation,652808208,57
evaluation,652842111,38
evaluation,652846078,36
evaluation,652861539,37
evaluation,652891442,36
evaluation,652900716,60
evaluation,652905398,33
evaluation,653003081,47
evaluation,653032022,43
evaluation,653057273,49
evaluation,653062350,50
evaluation,653062447,40
evaluation,653064369,57
evaluation,653066816,39
evaluation,653101916,54
evaluation,653103318,50
evaluation,653114461,40
evaluation,653202323,55
evaluation,653270700,47
evaluation,653280652,42
evaluation,653292638,35
evaluation,653320673,42
evaluation,653329283,35
evaluation,653342598,44
evaluation,653356815,40
evaluation,653360909,52
evaluation,653373460,46
evaluation,653396457,55
evaluation,653452514,60
evaluation,653470340,46
evaluation,653472123,44
