species,inat_taxon_id,after_observer_cap,maximum_span_km,selected_raw_photo_target
Erythranthe moschata,453644,190,17733.882239817267,100
Erythranthe microphylla,453717,167,1859.061016934753,100
Noccaea caerulescens,460172,140,3691.854418319822,100
Potentilla hebiichigo,460193,156,13966.875285380143,100
Crepis sancta,460587,104,4021.9178965707033,100
Cardamine enneaphyllos,461263,189,1044.5002951905062,100
Burchardia congesta,462071,176,813.7778279683619,100
Gagea minima,464415,150,3511.8539907526733,100
Chiliotrichum diffusum,465345,102,2235.7148433517764,100
Glandularia aristigera,465569,135,15372.825703688186,100
Pterostylis trullifolia,466837,112,720.5088882030503,100
Pterostylis alobula,466838,111,1038.1515894974266,100
Notobasis syriaca,467550,170,5717.422560603496,100
Sarcocapnos enneaphylla,467677,135,787.5836080785347,100
Croton lindheimeri,467992,112,1909.4749191752248,100
Lagenophora pumila,468531,120,1378.0376211884534,100
Lagenophora strangulata,468545,110,1129.6975492491288,100
Westringia rigida,468628,110,3020.033236112907,100
Ranunculus pyrenaeus,468777,115,267.7434496326111,100
Lachenalia bulbifera,469014,165,12040.844343033918,100
Malus domestica,469472,194,19747.55085176149,100
Erythranthe guttata,470643,198,18803.680374143183,100
Thyridia repens,472208,159,5451.691988454845,100
Sambucus javanica,474166,114,5896.9623647835215,100
Humulus scandens,474366,116,19807.534055967884,100
Caladenia tentaculata,474399,147,746.8199991359185,100
Disa bracteata,475002,116,10439.848176722357,100
Galatella linosyris,475571,147,4086.251089945961,100
Sulla coronaria,475573,190,19740.105264826623,100
Pancratium illyricum,479418,119,430.9001685036349,100
Tristerix corymbosus,479949,150,1438.421419248058,100
Scaevola crassifolia,481347,161,2976.2172754445,100
Odontites vulgaris,481479,177,9934.74862130469,100
Lysiana exocarpi,481922,156,2202.197399213182,100
Amyema miquelii,481934,140,3997.6700294387056,100
Iris tuberosa,482838,122,2463.0262060827104,100
Cyclamen graecum,482866,107,535.6947169452203,100
Ornithogalum divergens,483101,120,2838.3841359794565,100
Viola mirabilis,483183,155,5283.971562230997,100
Silene coronaria,485191,195,19496.397852772487,100
Echium angustifolium,485873,173,2299.4933370861245,100
Sedum caeruleum,486004,117,1885.098656580344,100
Saxifraga bryoides,486033,148,2017.3045555514675,100
Primula clevelandii,486971,176,1056.623180844971,100
Ranunculus trichophyllus,486980,108,19805.930609481195,100
Nama demissa,487050,182,617.6569265322727,100
Senecio pterophorus,487096,136,17231.909971719164,100
Primula hendersonii,487175,175,1424.9840027964246,100
Pterostylis nana,487293,113,1389.5837461928993,100
Colliguaja odorifera,487719,166,637.9572667615297,100
Scutellaria alpina,487737,174,2492.697041749727,100
Lotus alpinus,487791,121,3666.531019503904,100
Prospero autumnale,488542,172,4089.902851296704,100
Condea emoryi,489286,161,717.1214393535374,100
Hibiscus pedunculatus,489547,152,11194.814903756203,100
Krigia virginica,490542,175,2640.908312713379,100
Salvia gesneriiflora,492247,153,1072.7455142062026,100
Anemonoides trifolia,492418,104,3263.949570644364,100
Amyema pendula,492560,175,1475.3991560879415,100
Hedypnois rhagadioloides,492864,169,18876.72610392822,100
Clinopodium nepeta,493202,166,19929.960263015622,100
Epacris reclinata,493270,131,290.7590749830099,100
Searsia laevigata,493489,148,739.1287346016653,100
Scilla vindobonensis,494328,103,675.955964106175,100
Ranunculus polyanthemos,495697,121,5296.913808278715,100
Lysimachia latifolia,496537,157,1536.4607841814402,100
Odontites luteus,497526,162,3800.913055135254,100
Echium asperrimum,497786,155,2244.678513259657,100
Polygaloides paucifolia,497911,186,2165.411668133828,100
Primula pauciflora,498086,184,4216.170816586022,100
Vincetoxicum hirundinaria,498350,188,4767.076326001392,100
Dermatophyllum secundiflorum,499559,186,1220.375611180343,100
Capparis sicula,500872,166,4880.901085265607,100
Malva multiflora,501208,195,19927.28351984384,100
Aquilegia coerulea,501742,157,3557.744779913225,100
Wurmbea dioica,504086,150,3234.3623999853544,100
Ocimum obovatum,506975,119,6043.348976348231,100
Galeopsis pubescens,507897,144,2043.4651242342104,100
Pauridia capensis,508464,120,11821.188016882736,100
Carthamus mitissimus,509198,116,885.7665478218635,100
Gentiana pyrenaica,509226,102,88.23603854986042,100
Ptilotus polystachyus,511203,129,3523.690485286373,100
Trachymene pilosa,511206,126,2952.621314485831,100
Wahlenbergia capensis,511287,104,9097.04503203255,100
Calectasia narragara,511322,161,394.9154330296697,100
Drosera pallida,511323,137,629.9228798260154,100
Myosotis sparsiflora,513775,122,4632.211763445969,100
Nonea pulla,513801,111,6631.721380304601,100
Chenopodiastrum murale,514012,162,19975.3464821531,100
Aconitum tauricum,515769,127,466.9738707433433,100
Sowerbaea juncea,515898,165,1507.6950382431553,100
Pelargonium luridum,515950,132,2577.852709068111,100
Thelymitra rubra,516247,130,1271.3553248666913,100
Diuris pardina,516646,137,1374.5540387172982,100
Bulbine bulbosa,516738,130,1362.4504072090244,100
Rhododendron tomentosum,516757,191,8402.067574219629,100
Marianthus bignoniaceus,516891,146,538.6643141620618,100
Campanula sibirica,517833,138,5833.366211855944,100
Hewittia malabarica,520283,160,18571.510363439964,100
Daviesia leptophylla,520337,137,1113.4216856126793,100
Epacris obtusifolia,520365,141,2039.543048831923,100
Arthropodium milleflorum,522233,110,1560.1344416390086,100
Paris polyphylla,522961,121,9963.389816313946,100
Cadaba aphylla,524340,134,1575.2050726616912,100
Rhododendron pseudochrysanthum,524497,141,299.4782170570167,100
Argentina pacifica,524900,170,3574.5787147986493,100
Jacksonia sternbergiana,525347,124,454.4201556103436,100
Lysinema pentapetalum,525465,116,1259.106213039105,100
Tillandsia stricta,525575,171,3097.1170189802115,100
Convolvulus angustissimus,526700,113,1565.3907958532134,100
Pimelea serpyllifolia,526712,128,1294.352719013125,100
Eschscholzia papastillii,528433,143,173.07887253037885,100
Searsia rosmarinifolia,528462,149,668.247982693629,100
Oxalis depressa,528599,150,677.7627949956016,100
Phycella cyrtanthoides,533500,126,835.3056639257029,100
Porlieria chilensis,533508,106,565.4091584146244,100
Diplacus mephiticus,533870,134,573.7879052507003,100
Jacksonia scoparia,537381,142,1519.2971849630485,100
Platysace ericoides,537400,146,1588.1394043959035,100
Pultenaea spinosa,537403,103,2063.2050304982454,100
Echium sabulicola,537849,184,1896.9618027861943,100
Grevillea aquifolium,537924,154,255.2356286354581,100
Bellardia viscosa,537967,188,19996.424357924003,100
Viola palmata,540959,193,2347.340339286025,100
Aciphylla glacialis,541375,113,194.58330013856948,100
Sphaeralcea bonariensis,541592,106,8969.87167805268,100
Lithraea caustica,543470,104,812.2028977804678,100
Campanula giesekiana,543632,142,6399.583027384827,100
Erythranthe verbenacea,544009,187,1064.228768616625,100
Thalictrum tuberosum,544086,152,752.4072202439635,100
Viola eriocarpa,544286,197,2812.185515068328,100
Potentilla incana,544666,137,3631.780824953428,100
Cardamine occulta,545305,127,19632.580749331068,100
Hemiandra pungens,545347,156,614.7892279193229,100
Kennedia coccinea,545370,103,667.4972258496217,100
Galactites tomentosus,545482,170,3973.899229154268,100
Capparis orientalis,545878,193,2384.0663143049564,100
Erythranthe nasuta,545973,179,2307.569833904641,100
Aegonychon purpurocaeruleum,546520,188,4075.8808628623065,100
Grevillea rosmarinifolia,547335,132,16631.73499884858,100
Jacobaea adonidifolia,547457,101,915.7943513279936,100
Erythranthe breweri,548766,160,1822.1193631355727,100
Alstroemeria pelegrina,549116,103,151.90125627542278,100
Primula meadia,549981,180,2312.095072088553,100
Scaevola nitida,550645,118,578.1459509223671,100
Platanthera elongata,551466,104,1857.0988543675355,100
Daviesia brevifolia,551506,128,876.9200455489247,100
Hibbertia cuneiformis,552421,149,2451.848743761788,100
Hibbertia exutiacies,552558,155,841.5583624500078,100
Pimelea flava,552999,101,1200.4848405464618,100
Hibbertia crinita,553155,134,1291.5679286523828,100
Opuntia cespitosa,553158,124,14822.690402794398,100
Erythrina zeyheri,553421,117,684.45229481859,100
Amyema cambagei,553503,147,2095.254582707944,100
Rhododendron menziesii,553849,183,3403.5664022898104,100
Daviesia divaricata,554061,113,662.0689145392813,100
Zephyranthes chlorosolen,554401,193,1905.6440393567293,100
Tropaeolum tricolor,554805,172,1576.3320161736333,100
Dendrophthoe glabrescens,554852,138,3101.1662619518133,100
Erythranthe tilingii,555996,173,1714.5428540588816,100
Viola altaica,556830,134,2619.3597731820773,100
Androsace umbellata,557651,105,2166.288575270424,100
Pasithea caerulea,557708,165,1195.8366724631946,100
Pelargonium rodneyanum,557987,111,891.1967970818085,100
Cleome houtteana,559683,173,19472.753484838897,100
Torenia concolor,559770,145,16656.38772245193,100
Verbena incompta,559793,148,19905.75959735409,100
Tritonia gladiolaris,559956,121,12083.253463642612,100
Billardiera fusiformis,560124,186,15078.522700868962,100
Hibbertia empetrifolia,563468,124,1153.3018283789156,100
Searsia glauca,564119,104,726.4938615900628,100
Chamaenerion dodonaei,564968,177,1710.7769049027588,100
Chamaenerion angustifolium,564969,198,10376.054269797549,100
Chamaenerion latifolium,564970,174,11823.885600596292,100
Chamaenerion fleischeri,564973,149,484.0338226595255,100
Drimia numidica,565199,141,2306.14141314912,100
Gagea serotina,565693,134,12805.003907984452,100
Gladiolus carneus,565965,155,11016.18100616966,100
Hydrocotyle geraniifolia,566475,102,1364.3859563516276,100
Senecio odoratus,566532,124,1292.1929355861014,100
Aneilema aequinoctiale,566632,100,3576.409460742392,100
Searsia tomentosa,566701,124,813.7323012451897,100
Geranium incanum,566720,174,17307.018281102515,100
Oxalis ciliaris,566867,144,530.401265630321,100
Oxalis heterophylla,567576,111,375.5204565064281,100
Thysanotus manglesianus,567742,114,871.5799277142748,100
Oxalis imbricata,567786,127,674.6846022504269,100
Oxalis smithiana,567850,142,1327.638033503394,100
Amyema quandang,568074,172,2133.0625582219745,100
Pelargonium alchemilloides,568518,116,1491.7880143146251,100
Pelargonium myrrhifolium,568622,116,677.1042445361345,100
Lachenalia pallida,568721,137,329.83608871567134,100
Hemiboea bicornuta,568970,141,324.24785490988825,100
Watsonia pillansii,569006,126,1088.2889376117676,100
Gomphrena celosioides,569876,142,19912.238075456004,100
Callianthe picta,570676,124,19895.675862319946,100
Pelargonium betulinum,574122,107,428.3727933643307,100
Alkekengi officinarum,575102,102,11294.725409084404,100
Adenium multiflorum,579088,139,2459.933880701248,100
Dolichandra unguis-cati,584095,102,18614.521381099563,100
Lachenalia lutea,588388,116,214.9378762506807,100
Lachenalia peersii,588412,118,65.34802714537102,100
Lachenalia reflexa,588419,122,8735.073821025884,100
Lachenalia rosea,588420,125,379.0381602158122,100
Lessertia frutescens,589008,158,15259.705731003463,100
Melaleuca quadrifida,589723,115,3543.754123044914,100
Mesembryanthemum cordifolium,589815,192,20004.259770603,100
Oenothera lindheimeri,590726,183,19830.181337285507,100
Oxalis commutata,591167,122,220.87311567024804,100
Oxalis eckloniana,591181,125,340.01774657496355,100
Oxalis livida,591223,137,304.9769514215259,100
Oxalis multicaulis,591233,108,161.52914199872222,100
Oxalis obliquifolia,591238,152,3708.6249044708734,100
Oxalis punctata,591263,153,680.6463035755947,100
Oxalis pusilla,591266,119,157.5810613068669,100
Oxalis stellata,591281,127,716.7635802201985,100
Oxalis tenuifolia,591292,136,110.60611573485198,100
Oxalis truncatula,591296,124,210.5435789374452,100
Pelargonium candicans,591553,116,571.2604591317651,100
Pelargonium elongatum,591581,122,401.0100975398748,100
Salvia chamelaeagnea,593699,143,234.72077482428327,100
Searsia crenata,593871,134,894.8836310118675,100
Searsia lucida,593894,126,1158.6151926883183,100
Searsia pallens,593905,131,1512.2485537616442,100
Solanum campylacanthum,594568,138,3349.54939951283,100
Ophiorrhiza japonica,603383,109,2050.917205796029,100
Antirrhinum tortuosum,603653,129,3808.9822400656512,100
Leonurus quinquelobatus,603675,131,5109.380233774255,100
Viburnum luzonicum,604293,130,334.40286559005364,100
Ptilotus obovatus,606320,144,3445.2756942891333,100
Mazus fauriei,607647,133,2315.4800013396143,100
Ceanothus pauciflorus,626211,133,2090.6666276008573,100
Pyrola aphylla,630966,105,1807.632101369356,100
Oxypetalum solanoides,631076,118,1535.125109190398,100
Vincetoxicum rossicum,632667,182,8826.350586332119,100
Pallenis spinosa,633980,167,17696.241769987257,100
Hypericum prolificum,635325,131,2032.6636397764928,100
Erythranthe primuloides,635401,181,1693.50412317674,100
Loasa triloba,636736,117,575.2867079822964,100
Salvia rosmarinus,636795,162,20005.010169649508,100
Hepatica nobilis,639660,196,9919.56685218668,100
Plectocephalus americanus,699778,199,1095.8496702399043,100
Erythranthe floribunda,701582,159,2836.1212860175265,100
Diplacus bigelovii,701989,172,535.5840847744398,100
Malva trimestris,702805,148,19992.71651952006,100
Vachellia constricta,703867,109,2599.138162108953,100
Angelica capitellata,704166,142,1234.197234433864,100
Emilia praetermissa,704278,120,16863.722359276046,100
Veronica sublobata,705439,177,9897.24333649467,100
Clarkia tenella,705617,120,976.4940418290662,100
Lysimachia monelli,707889,143,10560.232932466084,100
Wollastonia biflora,708121,103,7688.4815731748,100
Pilosella caespitosa,711086,176,9174.82973666976,100
Pilosella aurantiaca,711103,178,19110.41220319063,100
Freesia leichtlinii,714939,180,19862.770091945524,100
Podanthus mitiqui,715313,135,661.7510605123815,100
Escallonia pulverulenta,716435,108,748.5430241908545,100
Lysimachia europaea,716947,187,9230.04385052198,100
Petrosedum sediforme,734833,152,2158.437868367437,100
Veronica regina-nivalis,738046,161,670.6421433360126,100
Veronica macrocarpa,738752,103,223.8918327351516,100
Veronica elliptica,738777,131,8557.157548099647,100
Veronica lyallii,738781,103,678.3144985741947,100
Veronica stricta,738800,168,947.047904038597,100
Veronica prostrata,738834,157,5220.670464605299,100
Veronica orsiniana,738840,162,1257.501653808304,100
Aphyllon purpureum,739040,152,1925.9853214335733,100
Gavilea longibracteata,739099,102,614.8770781881782,100
Daviesia villifera,740930,149,689.0383214215639,100
Silene flos-cuculi,740984,170,19751.240437010885,100
Hepatica americana,741014,183,2200.6238906092303,100
Viscaria alpina,741458,173,5492.2697231787015,100
Viscaria vulgaris,741459,183,3928.13840762506,100
Atocion rupestre,741480,179,3475.34572252736,100
Heliosperma pusillum,746616,126,1693.452401909607,100
Oenothera acaulis,746902,156,894.4198255913934,100
Hellenia speciosa,764909,171,19948.91495280816,100
Erythranthe dentata,765338,197,923.264665049736,100
Sambucus nigra,765394,158,19900.83919898463,100
Trachymene incisa,768234,175,1115.9516306597611,100
Andersonglossum virginianum,769248,189,2039.9352339535333,100
Eritrichium argenteum,769772,190,1826.845340494136,100
Euploca polyphylla,769874,171,6484.092142175634,100
Hackelia suaveolens,769918,100,1266.850975014452,100
Johnstonella angustifolia,770224,160,827.4841063003,100
Diplacus brevipes,771814,179,475.0713912468814,100
Diplacus douglasii,771821,156,728.8348953075341,100
Diplacus fremontii,771822,166,598.0649851124431,100
Diplacus layneae,771827,157,483.8273842884834,100
Erythranthe alsinoides,771843,175,1122.6940523977214,100
Erythranthe bicolor,771851,110,586.3335869827808,100
Erythranthe cordata,771863,137,987.4487266544076,100
Erythranthe decora,771865,130,976.44319741529,100
Erythranthe erubescens,771871,188,499.8472412568018,100
Erythranthe grandis,771876,193,1253.617615690481,100
Erythranthe minor,771892,129,936.1981716281786,100
Erythranthe ptilota,771908,187,1477.7469860495744,100
Spiranthes incurva,773387,121,2079.2637830036406,100
Hylotelephium maximum,775404,181,9196.056725163871,100
Volkameria inermis,775466,159,19246.999456998907,100
Vachellia rigidula,775516,161,936.9766017341398,100
Malva thuringiaca,775554,151,9617.131603572716,100
Funastrum heterophyllum,775602,144,2502.4735601350867,100
Erythranthe lewisii,777190,197,2507.55574256848,100
