species,inat_taxon_id,source_v1,source_v2
Diplopeltis eriocarpa,956862,True,False
Oropetium villosulum,956868,True,False
Ischaemum impressum,956871,False,True
Tripogon jacquemontii,956872,True,False
Melananthus ulei,956901,False,True
Encyclia moebusii,956911,False,True
Galeandra montana,956917,False,True
Primula tsariensis,956977,True,False
Cyrtopodium gigas,956982,True,True
Primula nghialoensis,956984,True,False
Podolepis aristata,956990,False,True
Polygala karensium,956995,False,True
Schoenoplectiella triangulata,957073,True,True
Begonia langbianensis,957123,True,False
Tillandsia bandensis,957144,True,True
Tillandsia cacticola,957145,False,True
Tillandsia caerulea,957146,False,True
Tillandsia humilis,957153,False,True
Tillandsia mallemontii,957157,True,True
Primula deuteronana,957201,True,True
Pavetta crassicaulis,957258,False,True
Oxalis bipartita,957261,True,False
Psychilis kraenzlinii,957271,True,False
Pultenaea blakelyi,957299,True,False
Wurmbea uniflora,957318,False,True
Lomatogonium minus,957426,True,True
Spiraea fritschiana,957441,True,True
Primula chungensis,957447,True,True
Jasione blepharodon,957455,False,True
Primula waltonii,957456,True,True
Primula erythrocarpa,957466,False,True
Tropaeolum smithii,957497,True,True
Sanguisorba alpina,957533,True,True
Lepidosperma carphoides,957534,True,True
Thymus extremus,957563,True,False
Poranthera ericifolia,957589,True,True
Primula tibetica,957631,False,True
Primula bellidifolia,957640,True,True
Primula dryadifolia,957642,True,False
Hakea erecta,957651,True,True
Hypochaeris eriolaena,957792,True,True
Spyridium scortechinii,957796,True,False
Begonia dipetala,957832,False,True
Begonia muricata,957835,True,True
Begonia gueritziana,957837,True,True
Begonia postarii,957839,False,True
Begonia beryllae,957854,True,False
Begonia areolata,957861,False,True
Begonia insularum,957863,True,False
Begonia tenuifolia,957864,True,False
Hovea graniticola,957871,False,True
Begonia subalpestris,957890,True,False
Ranunculus bungei,957909,True,True
Ranunculus subrigidus,957933,True,False
Distimake quinquefolius,957937,True,True
Aldama ghiesbreghtii,957942,True,False
Oxalis perdicaria,957954,True,True
Impatiens harae,957971,False,True
Philotheca epilosa,958022,False,True
Crotalaria variegata,958040,True,False
Aeschynanthus rhododendron,958043,True,True
Leptospermum amboinense,958044,True,False
Knoxia sumatrensis,958046,True,True
Impatiens pradhanii,958049,True,False
Sida intricata,958088,False,True
Philotheca pungens,958094,True,True
Arcytophyllum setosum,958117,True,False
Henriettea flavescens,958248,True,False
Henriettea glabra,958250,True,True
Henriettea ininiensis,958256,False,True
Henriettea patrisiana,958272,False,True
Impatiens prainii,958293,True,False
Dodonaea humilis,958294,False,True
Thelymitra arenaria,958338,False,True
Aframomum alboviolaceum,958397,True,False
Streptanthus longirostris,958419,True,False
Begonia dioica,958429,False,True
Knowltonia integrifolia,958456,True,True
Passiflora cerradensis,958484,True,False
Geranium donianum,958540,True,True
Geranium brevipes,958553,True,True
Geranium lainzii,958578,False,True
Geranium krylovii,958581,True,False
Geranium koreanum,958584,True,False
Geranium igoschinae,958594,True,True
Geranium neglectum,958632,False,True
Geranium yemense,958642,True,False
Geranium transbaicalicum,958658,True,True
Geranium skottsbergii,958673,True,True
Geranium saxatile,958683,True,True
Geranium ruizii,958686,False,True
Aphelia pumilio,958703,False,True
Impatiens puberula,958704,True,True
Impatiens hongkongensis,958725,True,True
Trollius kytmanovii,958741,True,True
Syzygium kuranda,958745,False,True
Calytrix alpestris,958748,True,True
Orianthera serpyllifolia,958822,True,False
Orianthera campanulata,958830,True,True
Combretum albidum,958838,True,True
Impatiens urticifolia,958846,False,True
Impatiens wallichii,958848,True,False
Hibbertia cunninghamii,958874,True,True
Ryparosa kurrangii,958910,True,True
Eremophila crassifolia,958923,True,True
Stellaria angustifolia,958928,True,True
Podolepis rugata,958933,True,True
Dendrobium poissonianum,958945,True,False
Earina deplanchei,958947,True,False
Dodonaea inaequifolia,958967,True,False
Jacobaea grandidentata,958969,True,True
Androsace ochotensis,958975,True,True
Acacia microcarpa,958977,False,True
Dracontioides desciscens,959037,False,True
Tetraglochin alata,959053,True,False
Impatiens tricornis,959058,True,True
Aristeguietia uribei,959135,False,True
Androcalva luteiflora,959227,True,True
Picrosia cabreriana,959234,False,True
Abutilon reflexum,959259,True,False
Ayenia erecta,959265,False,True
Vaccinium varingiifolium,959463,True,True
Chamaecrista supplex,959479,True,True
Hibiscus shirensis,959502,False,True
Gouania australiana,959519,False,True
Kitagawia baicalensis,959548,True,True
Sarcozona praecox,959600,True,True
Impatiens radiata,959622,True,True
Pseuduvaria mulgraveana,959759,True,False
Bulbophyllum anisopterum,959769,True,False
Ischnosiphon petiolatus,959806,False,True
Ageratina gynoxoides,959830,False,True
Olax pendula,959903,True,True
Austrostipa elegantissima,959916,True,True
Euryops brownei,959928,True,True
Spyridium waterhousei,959929,False,True
Senecio schweinfurthii,959933,True,True
Eranthemum capense,959937,True,False
Scutellaria grandiflora,959957,True,False
Impatiens cymbifera,959987,False,True
Prostanthera calycina,960009,True,False
Uvaria concava,960017,True,True
Campovassouria cruciata,960040,False,True
Epidendrum falcivesicicaule,960077,False,True
Clibadium erosum,960080,True,False
Allium karelinii,960087,True,False
Allium platyspathum,960091,True,True
Eremurus fuscus,960092,True,True
Eremurus regelii,960093,True,True
Tulipa zenaidae,960094,True,True
Utricularia spiralis,960138,True,True
Acianthera glumacea,960155,False,True
Argyreia collinsiae,960183,True,True
Solanum pseudoquina,960276,False,True
Ardisia rosea,960282,False,True
Atraphaxis virgata,960314,True,True
Astragalus sieversianus,960319,True,True
Delphinium semibarbatum,960321,True,True
Euphorbia alatavica,960328,True,False
Ferula transiliensis,960350,True,False
Thermopsis alpina,960380,False,True
Rhodiola kirilowii,960381,True,True
Eucalyptus loxophleba,960387,False,True
Campanula martinii,960404,False,True
Impatiens drepanophora,960412,True,True
Prostanthera eurybioides,960519,True,False
Rhodiola semenovii,960535,True,True
Haplophyllum latifolium,960537,True,True
Dalechampia brasiliensis,960543,True,False
Dalechampia francisceana,960548,False,True
Dalechampia ficifolia,960553,False,True
Galactia longiflora,960608,False,True
Gesneria cuneifolia,960681,True,True
Adonis turkestanica,960864,False,True
Begonia ruthiae,960969,True,False
Eulophia rolfeana,961034,True,False
Chamaeclitandra henriquesiana,961195,True,False
Salacia bussei,961198,True,False
Spathoglottis ixioides,961200,True,True
Nierembergia rivularis,961373,True,False
Nierembergia aristata,961374,True,True
Nierembergia ericoides,961389,True,False
Mentha satureioides,961569,False,True
Tetracera nordtiana,961710,False,True
Gomesa uniflora,961727,False,True
Leptotes unicolor,961733,False,True
Brachychiton chillagoensis,961741,True,True
Ferula kuhistanica,961804,True,True
Pedicularis rhinanthoides,961805,True,True
Crotalaria quangensis,961821,False,True
Hymenaea rubriflora,961830,False,True
Lepidaploa cotoneaster,961831,True,False
Mimosa hirsutissima,961836,False,True
Caesia occidentalis,961864,True,False
Bonamia media,961869,True,False
Allium fetisowii,961931,False,True
Pseudosedum longidentatum,961932,False,True
Oxytropis macrocarpa,961933,False,True
Forgesia racemosa,961934,True,False
Ferula ovina,961936,False,True
Abutilon micropetalum,961948,True,False
Primula mollis,962026,True,True
Richardia coldenioides,962109,False,True
Alpinia koshunensis,962113,False,True
Arctium nidulans,962166,False,True
Utricularia furcellata,962189,False,True
Convolvulus prostratus,962203,True,True
Utricularia kumaonensis,962229,False,True
Utricularia brachiata,962231,True,True
Utricularia recta,962232,True,True
Dodonaea hexandra,962235,False,True
Seringia corollata,962254,True,False
Arctium karatavicum,962326,True,False
Begonia villifolia,962329,False,True
Astragalus oplites,962368,True,False
Halerpestes lancifolia,962369,True,False
Halerpestes uniflora,962370,True,False
Halerpestes ruthenica,962375,True,True
Oxygraphis delavayi,962383,False,True
Oxygraphis glacialis,962388,True,True
Solanum tripartitum,962449,False,True
Bulbophyllum hortorum,962527,True,False
Cossinia pinnata,962561,False,True
Thesium leptostachyum,962568,True,False
Syzygium monospermum,962634,True,True
Pontederia crassipes,962637,True,True
Pontederia paniculata,962640,True,True
Pontederia subovata,962645,True,False
Pontederia ovalis,962647,False,True
Pontederia azurea,962649,True,True
Pontederia diversifolia,962650,True,True
Pontederia heterosperma,962651,True,False
Pontederia natans,962652,True,False
Pontederia australasica,962655,False,True
Pontederia cyanea,962656,False,True
Pontederia korsakowii,962657,True,False
Pontederia hastata,962659,True,True
Pontederia vaginalis,962662,True,True
Pontederia brevipetiolata,962664,True,False
Heteranthera gardneri,962673,True,True
Pterostylis antennifera,962689,True,False
Mischocarpus exangulatus,962712,True,False
Psychotria coelospermum,962734,True,True
Lepiderema sericolignis,962761,True,True
Phlebocarya filifolia,962772,True,False
Tribonanthes brachypetala,962778,True,False
Tribonanthes violacea,962781,True,True
Elasis guatemalensis,962795,False,True
Sida argentina,962796,False,True
Amischotolype marginata,962809,False,True
Amischotolype glabrata,962816,True,False
Palisota schweinfurthii,962827,True,True
Palisota pedicellata,962830,True,False
Palisota brachythyrsa,962840,True,True
Taraxacum geirhildae,962878,False,True
Plantago tomentosa,962891,True,True
Prometheum pilosum,962900,False,True
Aechmea lamarchei,963017,True,True
Anisomeles moschata,963020,True,True
Apowollastonia spilanthoides,963026,True,True
Clematis tosaensis,963042,False,True
Helichrysum forskaohlii,963063,True,False
Sannantha collina,963126,False,True
Trifolium mattirolianum,963194,True,False
Olax obtusifolia,963223,True,False
Syzygium eucalyptoides,963259,True,False
Duperreya commixta,963263,False,True
Acacia sertiformis,963272,False,True
Baccharis boyacensis,963275,False,True
Piptocarpha rotundifolia,963325,False,True
Lantana boyacana,963376,False,True
Coleus amboinicus,963468,True,False
Maireana oppositifolia,963494,False,True
Aleurites rockinghamensis,963513,True,True
Garhadiolus papposus,963520,False,True
Ziziphora persica,963526,True,True
Isabelia violacea,963553,True,False
Erigeron eriocalyx,963560,True,True
Verbena gynobasis,963561,False,True
Scaevola microphylla,963570,True,True
Ismene hawkesii,963577,True,True
Eucalyptus yalatensis,963605,True,True
Actinotus gibbonsii,963694,True,True
Ononis ramosissima,963701,True,False
Calea bucaramangensis,963744,False,True
Calea clematidea,963752,False,True
Calea cymosa,963760,True,False
Calea hymenolepis,963780,True,True
Calea irwinii,963785,True,False
Calea lucidivenia,963795,False,True
Calea paraguayensis,963819,False,True
Calea pinnatifida,963830,True,False
Calea sessiliflora,963849,True,True
Calea sickii,963850,True,True
Biophytum reinwardtii,963878,True,False
Hedysarum neglectum,963884,True,True
Heisteria cauliflora,963931,True,True
Triodia stenostachya,963936,True,False
Hieracium commersonii,963947,False,True
Poitea multiflora,963956,False,True
Solanum hoplopetalum,963986,True,True
Pelargonium psammophilum,963987,True,True
Tephrosia astragaloides,963993,False,True
Silene williamsii,964007,True,False
Campylocentrum grisebachii,964030,True,True
Lysimachia prolifera,964036,True,True
Securigera balansae,964062,True,True
Cyclacanthus coccineus,964102,False,True
Ranunculus millanii,964117,True,False
Philoglossa peruviana,964119,True,False
Neea floribunda,964184,False,True
Ronabea latifolia,964191,True,True
Acacia mariae,964235,True,False
Gurania lobata,964289,True,True
Gurania tricuspidata,964310,True,True
Gurania reticulata,964335,True,True
Gurania oxyphylla,964339,False,True
Gurania neei,964342,False,True
Gurania huberi,964350,False,True
Heliconia standleyi,964416,False,True
Beautempsia avicenniifolia,964422,True,False
Alcea kurdica,964433,True,False
Brachycorythis congoensis,964491,True,False
Aganisia pulchella,964510,False,True
Fagonia arabica,964524,True,True
Lysiphyllum cunninghamii,964530,True,True
Stenotaphrum oostachyum,964661,True,False
Aristida similis,964662,True,False
Melocarpum robecchii,964676,True,False
Besleria melancholica,964717,False,True
Sedum sasakii,964721,False,True
Pedicularis violascens,964723,False,True
Scutellaria adenostegia,964732,True,True
Solanum radicans,964735,False,True
Gomphrena lanigera,964738,True,False
Heracleum roseum,964774,False,True
Convolvulus fruticosus,964834,True,True
Convolvulus tragacanthoides,964835,True,True
Spyridium eriocephalum,964876,False,True
Macgregoria racemigera,964920,True,True
Crinum uniflorum,964963,True,True
Calytrix carinata,964976,True,True
Aphelandra maculata,965138,True,False
Herpetacanthus rotundatus,965143,False,True
Patosia clandestina,965183,True,False
Trollius sikkimensis,965199,False,True
Platostoma menthoides,965303,True,False
Paspalum mandiocanum,965311,False,True
Stachytarpheta glabra,965347,True,True
Senecio ceratophylloides,965421,False,True
Ochetophila nana,965423,True,True
Ochetophila trinervis,965424,False,True
Limonium puberulum,965438,False,True
Andryala perezii,965439,True,True
Baccharis magellanica,965470,True,True
Dichrocephala benthamii,965495,True,True
Gentiana rubicunda,965501,True,False
Calea trichotoma,965514,False,True
Palicourea punicea,965569,False,True
Lepidaploa arbuscula,965589,True,False
Lepidaploa balansae,965596,True,False
Lepidaploa chamissonis,965602,True,False
Lepidaploa orbicularis,965651,False,True
Lepidaploa rufogrisea,965670,True,False
Lepidaploa wrightii,965697,True,False
Thalia multiflora,965729,True,True
Glandularia tweedieana,965730,True,True
Primula polyneura,965816,True,False
Primula geraniifolia,965820,True,True
Cassinia aureonitens,965899,False,True
Caladenia ampla,966009,True,True
Tillandsia lajensis,966083,True,True
Gordonia obtusa,966104,True,False
Ptilotus rotundifolius,966124,True,True
Diplolepis diemii,966140,True,True
Diplolepis geminiflora,966146,True,True
Diplolepis hieronymi,966147,False,True
Stylidium inundatum,966164,True,True
Corymbia hamersleyana,966200,True,False
Acacia inaequilatera,966201,True,True
Alnus glutinosa,966205,True,True
Solanum palitans,966242,True,True
Eremurus tianschanicus,966273,True,True
Galitzkya spathulata,966278,False,True
Eulophia mumbwaensis,966310,True,True
Coronilla ramosissima,966321,False,True
Cycnogeton multifructus,966376,True,False
Isopogon cuneatus,966403,True,True
Phlomoides alpina,966422,True,True
Phlomoides ornata,966435,True,False
Phlomoides lanata,966455,True,False
Hakea vittata,966465,False,True
Phlomoides fetisowii,966489,False,True
Phlomoides boissieriana,966507,False,True
Phlomoides umbrosa,966514,True,True
Phlomoides tianschanica,966519,True,False
Phlomoides pratensis,966549,True,True
Eulophia macaulayae,966576,True,False
Billardiera uniflora,966577,True,False
Centratherum riparium,966592,True,False
